AÑO,GIRO,NUMERO DE NIVELES,ENTIDAD,TIPO DE BIEN,CAUSA DEL SINIESTRO,NUMERO DE SINIESTROS,MONTO DE SINIESTRO,MONTO PAGADO,CAUSA
2017,Fabrica,1,Chihuahua,Contenidos,Naturaleza-Rayo,4,673003,70053,Naturaleza
2017,Fabrica,1,Guanajuato,Edificio,Humano-Error,1,95739,0,Humano
2017,Fabrica,1,Guanajuato,Edificio,Incidente-Explosion,1,-1446754,0,Incidente
2017,Comercio Al Por Mayor,1,Baja California,Contenidos,Caida-Maquinaria,1,66018,0,Caida
2017,Comercio Al Por Menor,1,Coahuila,Edificio,Incidente-Corto Electrico,1,-20432,7086,Incidente
2017,Comercio Al Por Menor,1,Coahuila,Contenidos,Incidente-Explosion,1,1162433,1210701,Incidente
2017,Comercio Al Por Menor,1,Distrito Federal,Edificio,Incidente-Corto Electrico,1,0,0,Incidente
2017,Comercio Al Por Menor,1,Baja California,Ambos u Otros,Agua-Lluvia,1,230112,0,Agua
2017,Comercio Al Por Menor,1,Quintana Roo,Edificio,Naturaleza-Rayo,1,-191478,0,Naturaleza
2017,Comercio Al Por Menor,2,Mexico,Edificio,Humano-Error,1,0,0,Humano
2017,Comercio Al Por Menor,1,Baja California,Contenidos,Naturaleza-Rayo,2,525240,0,Naturaleza
2017,Comercio Al Por Menor,1,Distrito Federal,Edificio,Naturaleza-Rayo,1,7,0,Naturaleza
2017,Comercio Al Por Menor,4,Oaxaca,Contenidos,Incidente-Explosion,1,0,94426,Incidente
2017,Comercio Al Por Menor,3,Distrito Federal,Contenidos,Naturaleza-Rayo,1,0,0,Naturaleza
2017,Comercio Al Por Menor,1,Baja California,Edificio,Incidente-Corto Electrico,1,0,0,Incidente
2017,Oficinas,1,Baja California,Edificio,Humano-Impacto Vehicular,13,228513,77461,Humano
2017,Oficinas,1,Baja California,Edificio,Humano-Error,1,9000,0,Humano
2017,Oficinas,1,Coahuila,Edificio,Agua-Tuberia Rota,1,50000,0,Agua
2017,Oficinas,1,Distrito Federal,Edificio,Caida-Maquinaria,1,0,0,Caida
2017,Oficinas,1,Distrito Federal,Contenidos,Humano-Error,1,1710,1710,Humano
2017,Oficinas,1,Distrito Federal,Contenidos,"Incidente-Rotura de Techo, Vidrios o Paredes",2,5000,0,Incidente
2017,Oficinas,1,Jalisco,Edificio,Humano-Incendio Provocado,1,22729,11364,Humano
2017,Oficinas,1,Jalisco,Edificio,Humano-Impacto Vehicular,46,211711,114250,Humano
2017,Oficinas,1,Mexico,Edificio,Agua-Lluvia,3,205400,0,Agua
2017,Oficinas,1,Morelos,Edificio,Humano-Impacto Vehicular,2,-1600,0,Humano
2017,Oficinas,1,Sonora,Contenidos,Agua-Lluvia,1,7600,0,Agua
2017,Oficinas,1,Veracruz,Edificio,Naturaleza-Fenomeno,1,0,0,Naturaleza
2017,Oficinas,1,Yucatan,Edificio,Humano-Vandalismo,1,30000,0,Humano
2017,Oficinas,1,Yucatan,Edificio,Agua-Lluvia,1,100000,0,Agua
2017,Oficinas,1,Distrito Federal,Edificio,Humano-Vandalismo,1,35000,0,Humano
2017,Oficinas,1,Distrito Federal,Edificio,Agua-Tuberia Rota,5,418000,0,Agua
2017,Oficinas,1,Distrito Federal,Edificio,Humano-Falta de Mantenimiento,1,100000,0,Humano
2017,Oficinas,1,Distrito Federal,Contenidos,Humano-Incendio Provocado,2,5100,0,Humano
2017,Oficinas,2,Distrito Federal,Edificio,Humano-Impacto Vehicular,3,25000,0,Humano
2017,Oficinas,2,Distrito Federal,Edificio,Humano-Error,1,20000,0,Humano
2017,Oficinas,2,Durango,Edificio,Humano-Vandalismo,5,-153055,0,Humano
2017,Oficinas,2,Hidalgo,Edificio,Humano-Incendio Provocado,1,-13000,0,Humano
2017,Oficinas,2,Morelos,Contenidos,Humano-Impacto Vehicular,1,-157826,0,Humano
2017,Oficinas,2,Oaxaca,Edificio,Caida-Arbol,1,80000,0,Caida
2017,Oficinas,2,Oaxaca,Edificio,Humano-Vandalismo,1,907912,466712,Humano
2017,Oficinas,2,Sinaloa,Edificio,Humano-Error,2,-40000,0,Humano
2017,Casa,1,Baja California,Ambos u Otros,Incidente-Explosion,1,0,0,Incidente
2017,Casa,1,Colima,Edificio,Naturaleza-Rayo,1,107701,107701,Naturaleza
2017,Casa,1,Chihuahua,Edificio,Agua-Tuberia Rota,1,-28660,21340,Agua
2017,Casa,1,Distrito Federal,Edificio,Naturaleza-Rayo,1,525482,526482,Naturaleza
2017,Casa,1,Guanajuato,Edificio,Agua-Tuberia Rota,1,1573,1500,Agua
2017,Casa,1,Mexico,Edificio,Incidente-Explosion,1,1000,0,Incidente
2017,Casa,1,Mexico,Contenidos,Incidente-Corto Electrico,1,0,0,Incidente
2017,Casa,1,Morelos,Edificio,"Incidente-Rotura de Techo, Vidrios o Paredes",1,-1000,0,Incidente
2017,Casa,1,Nuevo Leon,Edificio,Incidente-Corto Electrico,2,1000,1000,Incidente
2017,Casa,1,Nuevo Leon,Contenidos,Humano-Error,1,1500,0,Humano
2017,Casa,1,Puebla,Contenidos,Incidente-Corto Electrico,1,14679,14679,Incidente
2017,Casa,1,San Luis Potosi,Edificio,Incidente-Corto Electrico,1,5000,5000,Incidente
2017,Casa,2,Tamaulipas,Edificio,Incidente-Explosion,2,185875,0,Incidente
2017,Casa,2,Nuevo Leon,Edificio,Incidente-Explosion,1,25000,0,Incidente
2017,Oficinas,1,Nuevo Leon,Contenidos,Naturaleza-Rayo,1,-319231,0,Naturaleza
2017,Oficinas,1,Puebla,Ambos u Otros,Agua-Tuberia Rota,1,0,17863,Agua
2017,Oficinas,2,Aguascalientes,Ambos u Otros,Naturaleza-Fenomeno,12,220778,213778,Naturaleza
2017,Oficinas,2,Baja California Sur,Ambos u Otros,Humano-Incendio Provocado,4,17034,16034,Humano
2017,Oficinas,2,Baja California Sur,Ambos u Otros,Naturaleza-Fenomeno,1,10858,10858,Naturaleza
2017,Oficinas,2,Colima,Ambos u Otros,Naturaleza-Fenomeno,3,42577,43577,Naturaleza
2017,Oficinas,2,Distrito Federal,Ambos u Otros,Naturaleza-Rayo,1,0,0,Naturaleza
2017,Oficinas,2,Distrito Federal,Ambos u Otros,Naturaleza-Fenomeno,11,93334,92333,Naturaleza
2017,Oficinas,2,Hidalgo,Ambos u Otros,Naturaleza-Fenomeno,7,89269,92269,Naturaleza
2017,Oficinas,2,Jalisco,Ambos u Otros,Naturaleza-Fenomeno,2,24643,26643,Naturaleza
2017,Oficinas,2,Nayarit,Ambos u Otros,Naturaleza-Fenomeno,3,71557,74557,Naturaleza
2017,Oficinas,2,Nuevo Leon,Ambos u Otros,Naturaleza-Fenomeno,3,10008,9008,Naturaleza
2017,Oficinas,2,Sinaloa,Ambos u Otros,Incidente-Construccion Deficiente,3,63959,65959,Incidente
2017,Oficinas,2,Sonora,Ambos u Otros,Incidente-Construccion Deficiente,6,134742,134742,Incidente
2017,Oficinas,2,Tamaulipas,Ambos u Otros,Incidente-Construccion Deficiente,12,176988,176988,Incidente
2017,Oficinas,2,Tlaxcala,Ambos u Otros,Incidente-Corto Electrico,1,86045,86045,Incidente
2017,Oficinas,2,Tlaxcala,Ambos u Otros,Naturaleza-Fenomeno,11,125669,122669,Naturaleza
2017,Oficinas,3,Distrito Federal,Contenidos,Naturaleza-Rayo,1,0,0,Naturaleza
2017,Oficinas,5,Campeche,Edificio,Humano-Vandalismo,1,20000,0,Humano
2017,Oficinas,5,Chiapas,Edificio,Humano-Falta de Mantenimiento,6,0,0,Humano
2017,Oficinas,5,Distrito Federal,Edificio,Humano-Falta de Mantenimiento,7,50000,0,Humano
2017,Oficinas,5,Tamaulipas,Edificio,Humano-Falta de Mantenimiento,5,19500,0,Humano
2017,Oficinas,5,Zacatecas,Ambos u Otros,Humano-Vandalismo,1,100,0,Humano
2017,Oficinas,6,Distrito Federal,Contenidos,"Incidente-Rotura de Techo, Vidrios o Paredes",1,-1000,0,Incidente
2017,Oficinas,6,Quintana Roo,Edificio,Naturaleza-Rayo,1,-7130,592870,Naturaleza
2017,Oficinas,7,Distrito Federal,Edificio,Humano-Falta de Mantenimiento,1,259659,259659,Humano
2017,Oficinas,7,Distrito Federal,Edificio,Agua-No Atmosferica,1,1000,0,Agua
2017,Oficinas,9,Distrito Federal,Edificio,Agua-No Atmosferica,1,1000,0,Agua
2017,Oficinas,1,Puebla,Ambos u Otros,Humano-Incendio Provocado,1,19064,69064,Humano
2017,Oficinas,1,San Luis Potosi,Ambos u Otros,Humano-Incendio Provocado,1,1,0,Humano
2017,Oficinas,1,Coahuila,Edificio,Incidente-Corto Electrico,1,0,0,Incidente
2017,Oficinas,1,Nuevo Leon,Edificio,Humano-Impacto Vehicular,1,100,0,Humano
2017,Oficinas,2,Baja California,Contenidos,Humano-Impacto Vehicular,1,45433,45433,Humano
2017,Oficinas,2,Nuevo Leon,Contenidos,Humano-Impacto Vehicular,1,125000,0,Humano
2017,Oficinas,2,Distrito Federal,Contenidos,Humano-Impacto Vehicular,1,0,0,Humano
2017,Oficinas,2,Queretaro,Edificio,Naturaleza-Fenomeno,1,23278,23278,Naturaleza
2017,Oficinas,4,Distrito Federal,Contenidos,Humano-Incendio Provocado,1,-11728,0,Humano
2017,Oficinas,1,Jalisco,Edificio,Humano-Impacto Vehicular,3,0,0,Humano
2017,Oficinas,1,Coahuila,Edificio,Agua-Lluvia,1,50000,0,Agua
2017,Oficinas,1,Chiapas,Edificio,Humano-Vandalismo,5,3339000,0,Humano
2017,Oficinas,1,Distrito Federal,Edificio,Humano-Incendio Provocado,1,-10000,0,Humano
2017,Oficinas,1,Distrito Federal,Edificio,Humano-Error,1,65000,0,Humano
2017,Oficinas,1,Distrito Federal,Edificio,Naturaleza-Fenomeno,1,-4264,736,Naturaleza
2017,Oficinas,1,Distrito Federal,Contenidos,Naturaleza-Fenomeno,2,100736,0,Naturaleza
2017,Oficinas,1,Distrito Federal,Contenidos,Humano-Error,1,13000,0,Humano
2017,Oficinas,1,Guanajuato,Edificio,Humano-Vandalismo,1,900000,0,Humano
2017,Oficinas,1,Guanajuato,Edificio,Incidente-Corto Electrico,1,475,63975,Incidente
2017,Oficinas,1,Guanajuato,Contenidos,Humano-Incendio Provocado,1,6194,6194,Humano
2017,Oficinas,1,Jalisco,Edificio,Humano-Incendio Provocado,1,18305,18305,Humano
2017,Oficinas,1,Jalisco,Edificio,Humano-Impacto Vehicular,76,627333,62161,Humano
2017,Oficinas,1,Jalisco,Contenidos,Incidente-Corto Electrico,2,78669,9413,Incidente
2017,Oficinas,1,Jalisco,Contenidos,Humano-Impacto Vehicular,1,2900,0,Humano
2017,Oficinas,1,Mexico,Edificio,Humano-Falta de Mantenimiento,1,-5000,0,Humano
2017,Oficinas,1,Mexico,Edificio,"Incidente-Rotura de Techo, Vidrios o Paredes",1,2000,0,Incidente
2017,Oficinas,1,Mexico,Contenidos,Otro-Otro,1,-4820,180,Otro
2017,Oficinas,1,Nayarit,Edificio,Naturaleza-Fenomeno,1,-42250,0,Naturaleza
2017,Oficinas,1,Sinaloa,Edificio,Naturaleza-Fenomeno,1,-4826,18174,Naturaleza
2017,Oficinas,1,Tabasco,Edificio,Humano-Vandalismo,1,3664,3664,Humano
2017,Oficinas,1,Distrito Federal,Edificio,Humano-Error,3,325000,0,Humano
2017,Oficinas,2,Distrito Federal,Edificio,Humano-Falta de Mantenimiento,2,765966,15966,Humano
2017,Oficinas,2,Guerrero,Edificio,Humano-Incendio Provocado,1,0,0,Humano
2017,Oficinas,2,Morelos,Edificio,Agua-Tuberia Rota,1,184463,184463,Agua
2017,Oficinas,2,Oaxaca,Contenidos,Humano-Vandalismo,1,200000,190706,Humano
2017,Oficinas,2,Puebla,Edificio,Humano-Vandalismo,1,868352,868352,Humano
2017,Casa,1,Baja California Sur,Contenidos,Agua-No Atmosferica,1,-5000,0,Agua
2017,Casa,1,Chihuahua,Contenidos,Naturaleza-Fenomeno,1,14525,14525,Naturaleza
2017,Casa,1,Distrito Federal,Edificio,Agua-Tuberia Rota,1,0,0,Agua
2017,Casa,1,Morelos,Edificio,Agua-No Atmosferica,2,0,0,Agua
2017,Casa,1,Nuevo Leon,Ambos u Otros,Incidente-Explosion,1,1000,0,Incidente
2017,Casa,1,Queretaro,Edificio,Agua-No Atmosferica,2,6000,0,Agua
2017,Casa,1,Queretaro,Contenidos,Naturaleza-Rayo,1,20000,0,Naturaleza
2017,Casa,1,Tabasco,Edificio,Agua-No Atmosferica,1,1000,0,Agua
2017,Casa,1,Tabasco,Edificio,Naturaleza-Rayo,1,0,0,Naturaleza
2017,Casa,1,Tabasco,Ambos u Otros,Agua-No Atmosferica,2,14620,14620,Agua
2017,Casa,2,Aguascalientes,Edificio,Incidente-Corto Electrico,1,195500,0,Incidente
2017,Casa,2,Mexico,Contenidos,Humano-Incendio Provocado,1,3898,0,Humano
2017,Casa,2,Mexico,Edificio,Naturaleza-Fenomeno,2,-500000,0,Naturaleza
2017,Comercio Al Por Menor,3,Quintana Roo,Edificio,Humano-Falta de Mantenimiento,1,25979,23634,Humano
2017,Comercio Al Por Menor,1,Nuevo Leon,Contenidos,Naturaleza-Rayo,1,0,0,Naturaleza
2017,Comercio Al Por Menor,1,Queretaro,Contenidos,Incidente-Corto Electrico,1,0,0,Incidente
2017,Comercio Al Por Menor,1,Baja California,Edificio,Humano-Impacto Vehicular,1,27436,25560,Humano
2017,Almacenaje,1,Distrito Federal,Contenidos,Naturaleza-Rayo,1,242005,0,Naturaleza
2017,Bancos,1,Distrito Federal,Edificio,Agua-Tuberia Rota,1,15254,0,Agua
2017,Bancos,1,Jalisco,Contenidos,Agua-Tuberia Rota,1,9678,11800,Agua
2017,Servicios,10,Nuevo Leon,Edificio,Naturaleza-Fenomeno,1,0,0,Naturaleza
2017,Oficinas,6,Mexico,Edificio,Caida-Maquinaria,1,66018,0,Caida
2017,Hospital,18,Distrito Federal,Contenidos,Naturaleza-Fenomeno,1,25908,0,Naturaleza
2017,Hotel,1,Baja California,Edificio,Incidente-Ignicion Espontanea,1,20,0,Incidente
2017,Hotel,5,Sinaloa,Edificio,Naturaleza-Fenomeno,1,12025,21274,Naturaleza
2017,Hotel,5,Sonora,Edificio,Agua-No Atmosferica,2,0,0,Agua
2017,Hotel,6,Baja California,Edificio,Incidente-Corto Electrico,1,-2721,6955,Incidente
2017,Hotel,9,Baja California Sur,Ambos u Otros,Naturaleza-Rayo,1,217270,0,Naturaleza
2017,Restaurante,1,Coahuila,Contenidos,Naturaleza-Rayo,1,29747,0,Naturaleza
2017,Restaurante,1,Queretaro,Contenidos,Naturaleza-Rayo,1,0,0,Naturaleza
2017,Restaurante,2,Baja California,Ambos u Otros,Humano-Error,1,262019,0,Humano
2017,Restaurante,2,Guanajuato,Contenidos,Caida-Maquinaria,1,43383,0,Caida
2017,Bares,1,Baja California,Contenidos,Agua-Tuberia Rota,1,-914,0,Agua
2017,Casa,1,Baja California,Edificio,Agua-No Atmosferica,4,31556,11359,Agua
2017,Casa,1,Baja California,Edificio,Naturaleza-Fenomeno,1,-6667,0,Naturaleza
2017,Casa,1,Baja California,Edificio,Humano-Falta de Mantenimiento,1,0,0,Humano
2017,Casa,1,Baja California Sur,Edificio,Agua-No Atmosferica,1,139799,139799,Agua
2017,Casa,1,Distrito Federal,Contenidos,Agua-Tuberia Rota,1,26030,23241,Agua
2017,Casa,1,Guanajuato,Contenidos,Incidente-Corto Electrico,1,2853,2853,Incidente
2017,Casa,1,Nuevo Leon,Contenidos,Caida-Maquinaria,1,0,0,Caida
2017,Casa,1,Quintana Roo,Edificio,Humano-Falta de Mantenimiento,1,-199,0,Humano
2017,Casa,1,Sonora,Ambos u Otros,Incidente-Explosion,1,42899,42428,Incidente
2017,Casa,2,Distrito Federal,Edificio,Naturaleza-Fenomeno,1,0,0,Naturaleza
2017,Casa,2,Guerrero,Edificio,Humano-Falta de Mantenimiento,1,-1,0,Humano
2017,Casa,2,Mexico,Ambos u Otros,Caida-Arbol,1,21384,19796,Caida
2017,Casa,2,Quintana Roo,Edificio,Agua-Tuberia Rota,3,50920,50387,Agua
2017,Casa,2,Quintana Roo,Contenidos,Incidente-Explosion,1,7143,6663,Incidente
2017,Casa,2,Sinaloa,Edificio,Naturaleza-Rayo,1,0,0,Naturaleza
2017,Casa,2,Sonora,Contenidos,Agua-Tuberia Rota,1,95994,151828,Agua
2017,Casa,4,Jalisco,Edificio,Naturaleza-Rayo,1,0,0,Naturaleza
2017,Oficinas,1,Veracruz,Edificio,Humano-Falta de Mantenimiento,2,-1388419,147424,Humano
2017,Oficinas,1,Chihuahua,Contenidos,Naturaleza-Rayo,1,-180699,0,Naturaleza
2017,Oficinas,1,Nuevo Leon,Edificio,Humano-Incendio Provocado,1,1899,0,Humano
2017,Oficinas,2,Distrito Federal,Edificio,Naturaleza-Fenomeno,1,57790,57790,Naturaleza
2017,Oficinas,2,San Luis Potosi,Contenidos,"Incidente-Rotura de Techo, Vidrios o Paredes",1,-18991000,0,Incidente
2017,Oficinas,9,Mexico,Edificio,Naturaleza-Rayo,1,0,0,Naturaleza
2017,Oficinas,1,Nuevo Leon,Ambos u Otros,Incidente-Corto Electrico,1,19,0,Incidente
2017,Oficinas,1,Distrito Federal,Edificio,"Incidente-Rotura de Techo, Vidrios o Paredes",1,-1315,1927,Incidente
2017,Oficinas,24,Distrito Federal,Edificio,Humano-Incendio Provocado,2,23803,0,Humano
2017,Oficinas,1,Mexico,Edificio,Agua-Tuberia Rota,1,70364,70364,Agua
2017,Oficinas,1,Veracruz,Edificio,Caida-Maquinaria,1,0,0,Caida
2017,Oficinas,1,Nuevo Leon,Edificio,Agua-Lluvia,1,-261406,0,Agua
2017,Casa,1,Distrito Federal,Edificio,Humano-Incendio Provocado,56,4854574,4829046,Humano
2017,Casa,1,Distrito Federal,Edificio,Humano-Impacto Vehicular,2,45934,104341,Humano
2017,Gas,1,Sinaloa,Ambos u Otros,Humano-Incendio Provocado,2,0,0,Humano
2017,Gas,1,Tamaulipas,Ambos u Otros,Incidente-Explosion,1,0,0,Incidente
2017,Gas,1,Tlaxcala,Ambos u Otros,Humano-Incendio Provocado,1,0,0,Humano
2017,Mina,1,Distrito Federal,Contenidos,Incidente-Explosion,1,0,0,Incidente
2017,Obra,2,Queretaro,Edificio,Caida-Maquinaria,1,0,0,Caida
2017,Fabrica,1,Distrito Federal,Edificio,Incidente-Ignicion Espontanea,1,102604904,102604904,Incidente
2017,Comercio Al Por Menor,1,Queretaro,Contenidos,Humano-Incendio Provocado,1,1311,0,Humano
2017,Comercio Al Por Menor,1,Veracruz,Edificio,Humano-Incendio Provocado,10,2998796,2848495,Humano
2017,Comercio Al Por Menor,1,Mexico,Ambos u Otros,Caida-Maquinaria,1,32330,0,Caida
2017,Transporte,1,Coahuila,Edificio,Humano-Impacto Vehicular,2,69619,69181,Humano
2017,Servicios,2,Quintana Roo,Ambos u Otros,Humano-Impacto Vehicular,1,40030,40686,Humano
2017,Hotel,1,Quintana Roo,Ambos u Otros,Humano-Impacto Vehicular,1,-317,0,Humano
2017,Oficinas,1,Baja California,Edificio,Humano-Error,1,1915,0,Humano
2017,Oficinas,2,Distrito Federal,Edificio,Humano-Incendio Provocado,3,-15517,0,Humano
2017,Escuela,3,Nuevo Leon,Contenidos,"Incidente-Rotura de Techo, Vidrios o Paredes",1,40860,40860,Incidente
2017,Hotel,3,Nuevo Leon,Edificio,Naturaleza-Fenomeno,1,0,0,Naturaleza
2017,Casa,2,Baja California,Edificio,Agua-No Atmosferica,1,0,0,Agua
2017,Comercio Al Por Menor,1,Durango,Edificio,Agua-Tuberia Rota,1,8601,0,Agua
2017,Comercio Al Por Menor,1,Guanajuato,Edificio,Agua-Tuberia Rota,843,7250862,0,Agua
2017,Comercio Al Por Menor,1,Durango,Edificio,Agua-Tuberia Rota,1,8601,0,Agua
2017,Comercio Al Por Menor,1,Guanajuato,Edificio,Agua-Tuberia Rota,210,1806265,0,Agua
2017,Escuela,1,Chihuahua,Ambos u Otros,Humano-Fumar,1,-10000,0,Humano
2017,Escuela,1,Oaxaca,Ambos u Otros,Humano-Falta de Mantenimiento,1,167443,680443,Humano
2017,Escuela,1,Queretaro,Ambos u Otros,Humano-Impacto Vehicular,1,-30215,9385,Humano
2017,Escuela,1,Tabasco,Ambos u Otros,Otro-Otro,1,10000,0,Otro
2017,Escuela,2,Distrito Federal,Edificio,Incidente-Corto Electrico,2,1800000,0,Incidente
2017,Escuela,3,Nuevo Leon,Contenidos,Agua-No Atmosferica,1,0,0,Agua
2017,Escuela,6,Distrito Federal,Edificio,Naturaleza-Rayo,1,0,0,Naturaleza
2017,Escuela,6,Distrito Federal,Contenidos,Naturaleza-Rayo,1,19500,0,Naturaleza
2017,Hospital,1,Distrito Federal,Contenidos,Caida-Maquinaria,1,-10392,34608,Caida
2017,Hospital,1,Distrito Federal,Edificio,"Incidente-Rotura de Techo, Vidrios o Paredes",1,0,0,Incidente
2017,Hospital,1,Distrito Federal,Contenidos,Humano-Impacto Vehicular,1,40235,40235,Humano
2017,Hospital,1,Puebla,Ambos u Otros,Humano-Impacto Vehicular,1,0,0,Humano
2017,Deportes,1,Yucatan,Edificio,Humano-Impacto Vehicular,1,0,0,Humano
2017,Recreativo,1,Jalisco,Edificio,Incidente-Explosion,1,-4940947,0,Incidente
2017,Recreativo,1,Distrito Federal,Edificio,Agua-Lluvia,1,0,0,Agua
2017,Recreativo,6,Quintana Roo,Contenidos,Humano-Incendio Provocado,1,20900,20900,Humano
2017,Hotel,1,Chiapas,Edificio,Humano-Incendio Provocado,3,11544,11544,Humano
2017,Hotel,1,Chiapas,Edificio,Incidente-Explosion,1,6496,6496,Incidente
2017,Hotel,1,Distrito Federal,Edificio,Agua-Tuberia Rota,1,15000,0,Agua
2017,Hotel,3,Jalisco,Edificio,Humano-Impacto Vehicular,1,0,0,Humano
2017,Hotel,4,Michoacan,Contenidos,Caida-Maquinaria,1,0,0,Caida
2017,Hotel,30,Distrito Federal,Edificio,Humano-Falta de Mantenimiento,3,116049,116049,Humano
2017,Hotel,1,Mexico,Edificio,Naturaleza-Rayo,1,-3211,0,Naturaleza
2017,Hotel,1,Morelos,Edificio,Humano-Falta de Mantenimiento,1,-100,0,Humano
2017,Restaurante,1,Distrito Federal,Contenidos,Incidente-Corto Electrico,1,0,0,Incidente
2017,Restaurante,1,Chihuahua,Contenidos,Naturaleza-Fenomeno,1,30000,0,Naturaleza
2017,Restaurante,1,Distrito Federal,Contenidos,Incidente-Construccion Deficiente,1,250000,0,Incidente
2017,Restaurante,1,Puebla,Contenidos,Caida-Maquinaria,1,21650,21650,Caida
2017,Restaurante,1,Tamaulipas,Contenidos,Caida-Maquinaria,1,-45000,0,Caida
2017,Restaurante,3,Puebla,Ambos u Otros,Naturaleza-Fenomeno,1,325000,135965,Naturaleza
2017,Servicios,1,Coahuila,Contenidos,Agua-Tuberia Rota,1,239970,0,Agua
2017,Servicios,1,Durango,Edificio,Incidente-Corto Electrico,1,86181,326181,Incidente
2017,Servicios,2,Jalisco,Edificio,Humano-Falta de Mantenimiento,1,468870,0,Humano
2017,Casa,1,Queretaro,Edificio,Caida-Maquinaria,1,-13000,0,Caida
2017,Casa,1,Distrito Federal,Edificio,Caida-Maquinaria,11,51036,12036,Caida
2017,Casa,2,Coahuila,Edificio,Agua-Lluvia,1,0,0,Agua
2017,Casa,2,Distrito Federal,Contenidos,Caida-Maquinaria,1,0,0,Caida
2017,Casa,2,Mexico,Edificio,Naturaleza-Fenomeno,2,-12500,0,Naturaleza
2017,Casa,2,Tamaulipas,Edificio,"Incidente-Rotura de Techo, Vidrios o Paredes",1,0,0,Incidente
2017,Casa,3,Sinaloa,Ambos u Otros,Humano-Error,1,156466,0,Humano
2017,Casa,1,Coahuila,Edificio,Incidente-Explosion,6,20313,20311,Incidente
2017,Casa,1,Chihuahua,Edificio,Incidente-Explosion,2,0,0,Incidente
2017,Casa,1,Distrito Federal,Edificio,Incidente-Explosion,17,-127956,97041,Incidente
2017,Casa,1,Distrito Federal,Contenidos,Agua-Tuberia Rota,1,-1184,0,Agua
2017,Casa,1,Distrito Federal,Contenidos,Naturaleza-Fenomeno,1,86130,86130,Naturaleza
2017,Casa,1,Hidalgo,Edificio,Naturaleza-Fenomeno,1,65091,65091,Naturaleza
2017,Casa,1,Veracruz,Edificio,Naturaleza-Fenomeno,2,105788,75788,Naturaleza
2017,Casa,2,Distrito Federal,Edificio,Humano-Incendio Provocado,13,0,0,Humano
2017,Oficinas,1,Distrito Federal,Edificio,Agua-Lluvia,910,7167581,4911947,Agua
2017,Oficinas,1,Distrito Federal,Contenidos,Incidente-Corto Electrico,1,3792,3792,Incidente
2017,Oficinas,1,Distrito Federal,Contenidos,Agua-No Atmosferica,1,36775,91775,Agua
2017,Oficinas,1,Distrito Federal,Contenidos,Humano-Falta de Mantenimiento,1,112710,115353,Humano
2017,Oficinas,1,Distrito Federal,Edificio,Incidente-Corto Electrico,1,0,0,Incidente
2017,Oficinas,2,Mexico,Ambos u Otros,Naturaleza-Fenomeno,3,20873,22874,Naturaleza
2017,Oficinas,2,Sonora,Ambos u Otros,Otro-Otro,1,-1000,0,Otro
2017,Oficinas,2,Tamaulipas,Ambos u Otros,Naturaleza-Fenomeno,6,123927,129927,Naturaleza
2017,Oficinas,2,Veracruz,Ambos u Otros,Naturaleza-Fenomeno,1,0,0,Naturaleza
2017,Oficinas,2,Distrito Federal,Edificio,Naturaleza-Fenomeno,1,560082,0,Naturaleza
2017,Oficinas,2,Distrito Federal,Edificio,Incidente-Explosion,33,1016442,279742,Incidente
2017,Oficinas,2,Puebla,Contenidos,Incidente-Explosion,1,150000,0,Incidente
2017,Oficinas,2,Distrito Federal,Contenidos,Humano-Incendio Provocado,1,152720,184720,Humano
2017,Oficinas,2,Distrito Federal,Edificio,Incidente-Explosion,17,1568406,190798,Incidente
2017,Oficinas,3,Distrito Federal,Contenidos,Incidente-Ignicion Espontanea,1,161500,0,Incidente
2017,Oficinas,3,Distrito Federal,Edificio,Humano-Incendio Provocado,2,56982,86982,Humano
2017,Oficinas,3,Distrito Federal,Edificio,Humano-Impacto Vehicular,7,-52990,0,Humano
2017,Oficinas,3,Distrito Federal,Edificio,Agua-Tuberia Rota,1,59275,64275,Agua
2017,Oficinas,3,Distrito Federal,Edificio,Humano-Incendio Provocado,13,197431,179127,Humano
2017,Oficinas,3,Distrito Federal,Edificio,Caida-Arbol,2,124179,78066,Caida
2017,Oficinas,3,Distrito Federal,Edificio,Humano-Impacto Vehicular,7,95393,62745,Humano
2017,Oficinas,3,Distrito Federal,Contenidos,Incidente-Explosion,12,-419513,1049600,Incidente
2017,Oficinas,4,Distrito Federal,Contenidos,Humano-Error,1,6380000,0,Humano
2017,Oficinas,4,Jalisco,Edificio,Incidente-Explosion,1,87000,0,Incidente
2017,Oficinas,5,Distrito Federal,Edificio,Incidente-Explosion,1,600000,0,Incidente
2017,Oficinas,1,Distrito Federal,Contenidos,Agua-Tuberia Rota,1,0,0,Agua
2017,Casa,4,Quintana Roo,Edificio,Humano-Falta de Mantenimiento,1,946,0,Humano
2017,Casa,5,Jalisco,Contenidos,Naturaleza-Rayo,1,219,0,Naturaleza
2017,Casa,6,Distrito Federal,Edificio,Agua-No Atmosferica,1,457851,0,Agua
2017,Casa,13,Jalisco,Edificio,Humano-Falta de Mantenimiento,1,176,176,Humano
2017,Casa,15,Jalisco,Contenidos,Naturaleza-Rayo,1,28065,24542,Naturaleza
2017,Casa,17,Baja California,Edificio,Agua-Tuberia Rota,1,0,0,Agua
2017,Casa,17,Baja California,Contenidos,Incidente-Explosion,1,33203,0,Incidente
2017,Casa,20,Mexico,Edificio,Humano-Falta de Mantenimiento,1,0,0,Humano
