AÑO,MONEDA,GIRO,NUMERO DE NIVELES,ENTIDAD,TIPO DE BIEN,COBERTURA,CAUSA DEL SINIESTRO,NUMERO DE SINIESTROS,MONTO DE SINIESTRO,GASTO DE AJUSTE,SALVAMENTO,MONTO PAGADO,MONTO DE DEDUCIBLE,MONTO COASEGURO
2016,Nacional,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",1,Jalisco,Contenidos,"Naves Aereas, Vehiculos y Humo",Impacto De Vehiculos,1.0,0.0,2556.0,0.0,0.0,0.0,0.0
2016,Nacional,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",1,Jalisco,Contenidos,Todo Riesgo,Rayo,1.0,101.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",1,Estado de Mexico,Edificio,"Incendio, rayo y explosion",Impacto De Vehiculos,9.0,119498.0,20323.0,862.0,119498.0,48750.0,0.0
2016,Nacional,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",1,Estado de Mexico,Edificio,"Naves Aereas, Vehiculos y Humo",Falta De Mantenimiento,1.0,70000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",1,Estado de Mexico,Contenidos,Todo Riesgo,Rayo,1.0,0.0,2600.0,0.0,0.0,0.0,0.0
2016,Nacional,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",1,Michoacan,Contenidos,Extension de cubierta (sin inundacion) ,Impacto De Vehiculos,1.0,-15000.0,5813.0,0.0,0.0,0.0,0.0
2016,Nacional,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",1,Morelos,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,0.0,1500.0,0.0,0.0,0.0,0.0
2016,Nacional,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",1,Oaxaca,Edificio,"Naves Aereas, Vehiculos y Humo",Impacto De Vehiculos,1.0,0.0,5681.0,0.0,0.0,0.0,0.0
2016,Nacional,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",1,Puebla,Contenidos,"Incendio, rayo y explosion",Rayo,2.0,-34910.0,1637.0,0.0,8184.0,3093.0,0.0
2016,Nacional,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",1,Puebla,Edificio,Extension de cubierta (sin inundacion) ,Roturas De Tuberias O Sistemas De Agua,1.0,0.0,2000.0,0.0,0.0,0.0,0.0
2016,Nacional,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",1,San Luis Potosi,Contenidos y Edificio,"Incendio, rayo y explosion",Impacto De Vehiculos,1.0,15000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",1,Sonora,Edificio,"Incendio, rayo y explosion",Escape De Materias Inflamables O Explosivas,2.0,3652.0,312.0,0.0,3652.0,0.0,0.0
2016,Nacional,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",1,Tamaulipas,Contenidos y Edificio,Extension de cubierta (sin inundacion) ,Incendio Por Lluvia,1.0,9000.0,0.0,0.0,9000.0,0.0,0.0
2016,Nacional,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",1,Yucatan,Edificio,"Incendio, rayo y explosion",Impacto De Vehiculos,1.0,0.0,1573.0,0.0,0.0,0.0,0.0
2016,Nacional,"Industrias manufactureras (Elaboracion de azucar, chocolates, dulces y similares)",1,Chiapas,Edificio,"Incendio, rayo y explosion",Escape De Materias Inflamables O Explosivas,3.0,5000000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Elaboracion de productos lacteos),2,Distrito Federal,Contenidos,"Incendio, rayo y explosion",Impacto De Vehiculos,1.0,5000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,"Industrias manufactureras (Matanza, empacado y procesamiento de carne de ganado y aves)",1,Chihuahua,Perdidas Consecuenciales,"Incendio, rayo y explosion",Remocion De Escombros,1.0,20000.0,0.0,0.0,20000.0,0.0,0.0
2016,Nacional,"Industrias manufactureras (Matanza, empacado y procesamiento de carne de ganado y aves)",1,Nuevo Leon,Contenidos,"Incendio, rayo y explosion",Caida De Arboles,1.0,131985.0,9504.0,0.0,131985.0,0.0,0.0
2016,Nacional,"Industrias manufactureras (Matanza, empacado y procesamiento de carne de ganado y aves)",2,Nuevo Leon,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,4088459.0,0.0,0.0,4088459.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Elaboracion de productos de panaderia y tortillas),1,Baja California,Contenidos,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Industria de las bebidas),1,Veracruz,Edificio,Extension de cubierta (sin inundacion) ,Agua No Atmosferica,1.0,77000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de telas),1,Estado de Mexico,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,85557.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Confeccion de prendas de vestir),1,Nuevo Leon,Contenidos,"Incendio, rayo y explosion",Agua No Atmosferica,1.0,0.0,2556.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Confeccion de prendas de vestir),1,Distrito Federal,Edificio,"Incendio, rayo y explosion",Rayo,1.0,0.0,2600.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de calzado),2,Michoacan,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,43135.0,6795.0,0.0,0.0,0.0,0.0
2016,Nacional,"Industrias manufactureras (Fabricacion de celulosa, papel y carton)",1,Aguascalientes,Perdidas Consecuenciales,Remocion de Escombros,Corto Circuito / Electricidad,1.0,374973.0,0.0,0.0,374973.0,0.0,0.0
2016,Nacional,"Industrias manufactureras (Fabricacion de celulosa, papel y carton)",1,Jalisco,Contenidos y Edificio,"Incendio, rayo y explosion",Impacto De Vehiculos,1.0,4490.0,15959.0,0.0,4490.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de productos derivados del petroleo y del carbon),1,Estado de Mexico,Contenidos,"Incendio, rayo y explosion",Agua No Atmosferica,1.0,1.0,2532.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de productos derivados del petroleo y del carbon),1,Tamaulipas,Edificio,"Incendio, rayo y explosion",Rayo,1.0,20000.0,1023.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de productos derivados del petroleo y del carbon),4,Veracruz,Edificio,Todo Riesgo,Explosion,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de productos derivados del petroleo y del carbon),6,Distrito Federal,Contenidos,Todo Riesgo,Rayo,1.0,40747.0,936.0,0.0,40747.0,7635.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de productos quimicos basicos),1,Guanajuato,Edificio,"Incendio, rayo y explosion",Explosion,1.0,300000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de productos quimicos basicos),1,Sonora,Contenidos,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,50000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de productos farmaceuticos),1,Distrito Federal,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,80000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de productos farmaceuticos),1,Quintana Roo,Edificio,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,70000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,"Industrias manufactureras (Fabricacion de pinturas, recubrimientos, adhesivos y selladores)",1,Nuevo Leon,Edificio,"Incendio, rayo y explosion",Escape De Materias Inflamables O Explosivas,1.0,1826.0,156.0,0.0,1826.0,0.0,0.0
2016,Nacional,"Industrias manufactureras (Fabricacion de pinturas, recubrimientos, adhesivos y selladores)",2,Guanajuato,Contenidos,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,800000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de productos de plastico),1,Guanajuato,Contenidos,"Incendio, rayo y explosion",Material Sobrecalentado,1.0,0.0,1241.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de productos de plastico),1,Nuevo Leon,Contenidos,Todo Riesgo,Impacto De Vehiculos,1.0,100.0,1826.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de productos de hierro y acero de material comprado),1,Jalisco,Contenidos,"Incendio, rayo y explosion",Explosion,1.0,9279379.0,25357.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de productos de hierro y acero de material comprado),1,Estado de Mexico,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,0.0,2681.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de automoviles y camiones),2,Quintana Roo,Contenidos,"Incendio, rayo y explosion",Impacto De Vehiculos,1.0,-2000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de partes para vehiculos automotores),1,Distrito Federal,Edificio,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,184045.0,15709.0,0.0,184045.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Fabricacion de partes para vehiculos automotores),6,Distrito Federal,Edificio,"Incendio, rayo y explosion",Impacto De Vehiculos,1.0,-3871.0,1826.0,0.0,0.0,0.0,0.0
2016,Nacional,Industrias manufactureras (Otras industrias manufactureras),1,Quintana Roo,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,0.0,1023.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por mayor (Comercio al por mayor de alimentos y abarrotes),1,Yucatan,Contenidos y Edificio,Todo Riesgo,Daños Causados Por Impericia De Trabajo,1.0,30000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por mayor (Comercio al por mayor de alimentos y abarrotes),1,Baja California,Edificio,Huelgas o Alborotos Populares,"Huelgas, Alborotos Populares",1.0,0.0,1023.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por mayor (Comercio al por mayor de alimentos y abarrotes),1,Distrito Federal,Contenidos,"Incendio, rayo y explosion",Incendio Provocado,2.0,3500.0,1682.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por mayor (Comercio al por mayor de alimentos y abarrotes),1,Tabasco,Contenidos,"Incendio, rayo y explosion",Explosion,1.0,-3500.0,1682.0,0.0,0.0,0.0,0.0
2016,Nacional,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",1,Jalisco,Contenidos,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,25945.0,3505.0,0.0,75445.0,0.0,0.0
2016,Nacional,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",1,Sonora,Contenidos,Todo Riesgo,Rayo,1.0,0.0,1500.0,0.0,0.0,0.0,0.0
2016,Nacional,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",2,Estado de Mexico,Contenidos,Otra cobertura,Falta De Mantenimiento,1.0,-2000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",3,Queretaro,Contenidos,Todo Riesgo,Rayo,1.0,1.0,1771.0,0.0,0.0,0.0,0.0
2016,Nacional,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",6,Jalisco,Edificio,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,120000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",10,Distrito Federal,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,45000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",12,Morelos,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,8439.0,2600.0,0.0,8439.0,730.0,0.0
2016,Nacional,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",15,Distrito Federal,Contenidos,Derrame de Protecciones contra Incendio,Agua No Atmosferica,1.0,172272.0,3500.0,0.0,224847.0,52575.0,0.0
2016,Nacional,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Pensiones y casas de huespedes, y departamentos y casas amueblados con servicios de hoteleria)",1,Estado de Mexico,Contenidos,Todo Riesgo,Rayo,1.0,12065.0,2600.0,0.0,12065.0,635.0,0.0
2016,Nacional,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Pensiones y casas de huespedes, y departamentos y casas amueblados con servicios de hoteleria)",19,Estado de Mexico,Edificio,"Incendio, rayo y explosion",Rayo,1.0,121600.0,0.0,0.0,121600.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Nuevo Leon,Contenidos,"Incendio, rayo y explosion",Agua No Atmosferica,1.0,0.0,6826.0,0.0,0.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Guerrero,Contenidos y Edificio,Todo Riesgo,Rayo,1.0,21895.0,4151.0,0.0,21895.0,8276.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Baja California,Edificio,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,22131.0,3136.0,0.0,22131.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Baja California Sur,Contenidos,"Incendio, rayo y explosion",Auto Ignicion,1.0,210310.0,6015.0,0.0,210310.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Chihuahua,Edificio,Extension de cubierta (sin inundacion) ,Roturas De Tuberias O Sistemas De Agua,1.0,1220.0,3008.0,0.0,1220.0,25000.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Chihuahua,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,525.0,3500.0,0.0,1050.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Distrito Federal,Edificio,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,37067.0,3190.0,0.0,37067.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Distrito Federal,Contenidos,Extension de cubierta (sin inundacion) ,Roturas De Tuberias O Sistemas De Agua,2.0,2000.0,3100.0,0.0,0.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Distrito Federal,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,29017.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Guanajuato,Contenidos,"Incendio, rayo y explosion",Explosion,1.0,71368.0,8647.0,0.0,71368.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Jalisco,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,223818.0,12650.0,0.0,223818.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Jalisco,Perdidas Consecuenciales,Ganancias Brutas,Rayo,1.0,114705.0,0.0,0.0,114705.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Morelos,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,0.0,1500.0,0.0,0.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Nuevo Leon,Edificio,"Incendio, rayo y explosion",Agua No Atmosferica,1.0,254061.0,1500.0,0.0,129659.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Quintana Roo,Contenidos,"Incendio, rayo y explosion",Rayo,2.0,98587.0,3623.0,0.0,68587.0,7621.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Sonora,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,3.0,267504.0,2887.0,0.0,67504.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Sonora,Perdidas Consecuenciales,Remocion de Escombros,Auto Ignicion,1.0,3000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),2,Aguascalientes,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,0.0,1573.0,0.0,0.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),2,Distrito Federal,Contenidos,"Incendio, rayo y explosion",Corto Circuito / Electricidad,2.0,41361.0,3020.0,7304.0,41361.0,1519.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),2,Distrito Federal,Contenidos,"Incendio, rayo y explosion",Rayo,2.0,20001.0,1500.0,0.0,0.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),2,Jalisco,Contenidos,"Incendio, rayo y explosion",Roturas De Tuberias O Sistemas De Agua,1.0,0.0,1510.0,0.0,0.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),2,Nuevo Leon,Contenidos,"Incendio, rayo y explosion",Explosion,1.0,12624.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),2,Nuevo Leon,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,1000.0,500.0,0.0,0.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),3,Chihuahua,Contenidos,"Incendio, rayo y explosion",Agua No Atmosferica,1.0,0.0,1200.0,0.0,0.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),5,Nuevo Leon,Edificio,Todo Riesgo,Roturas De Tuberias O Sistemas De Agua,1.0,-29066.0,1682.0,0.0,6434.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes de autoservicio y de comida para llevar),1,Sinaloa,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,0.0,1500.0,0.0,0.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Servicios de preparacion de alimentos por encargo),1,Coahuila,Edificio,Todo Riesgo,Agua No Atmosferica,1.0,0.0,1826.0,0.0,0.0,0.0,0.0
2016,Nacional,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Servicios de preparacion de alimentos por encargo),2,Tabasco,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,0.0,2600.0,0.0,0.0,0.0,0.0
2016,Nacional,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Centros nocturnos, bares, cantinas y similares)",1,Puebla,Contenidos,Todo Riesgo,Corto Circuito / Electricidad,1.0,0.0,2556.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por mayor (Comercio al por mayor de alimentos y abarrotes),1,Veracruz,Edificio,"Incendio, rayo y explosion",Explosion,1.0,28940.0,3922.0,0.0,28940.0,0.0,0.0
2016,Nacional,Comercio al por mayor (Comercio al por mayor de alimentos y abarrotes),2,Guanajuato,Contenidos,"Incendio, rayo y explosion",Incendio Provocado,1.0,0.0,4002.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por mayor (Comercio al por mayor de alimentos y abarrotes),2,Tamaulipas,Contenidos,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,-1000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por mayor (Comercio al por mayor de alimentos y abarrotes),3,Jalisco,Contenidos,Todo Riesgo,Explosion,1.0,0.0,1826.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por mayor (Comercio al por mayor de bebidas y tabaco),1,Veracruz,Contenidos,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,363086.0,7819.0,0.0,843086.0,0.0,0.0
2016,Nacional,Comercio al por mayor (Comercio al por mayor de bebidas y tabaco),2,Quintana Roo,Contenidos,"Incendio, rayo y explosion",Caida De Avion U Objetos Caidos de Ellos,1.0,14902.0,1500.0,0.0,59902.0,0.0,0.0
2016,Nacional,Comercio al por mayor (Comercio al por mayor de productos textiles y calzado),1,Jalisco,Contenidos,"Incendio, rayo y explosion",Roturas De Tuberias O Sistemas De Agua,1.0,14956.0,3652.0,0.0,14956.0,0.0,0.0
2016,Nacional,Comercio al por mayor (Comercio al por mayor de productos textiles y calzado),2,Jalisco,Contenidos,Todo Riesgo,Corto Circuito / Electricidad,1.0,-10000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por mayor (Comercio al por mayor de productos farmaceuticos),2,Estado de Mexico,Contenidos,Todo Riesgo,Durante La Soldadura Y Corte,1.0,0.0,1753.0,0.0,0.0,0.0,0.0
2016,Nacional,"Comercio al por mayor (Comercio al por mayor de articulos de papeleria, libros, revistas y periodicos)",1,Nuevo Leon,Edificio y Perdidas Consecuenciales,Todo Riesgo,Impacto De Vehiculos,1.0,38280.0,3732.0,0.0,38280.0,1320.0,0.0
2016,Nacional,"Comercio al por mayor (Comercio al por mayor de articulos de papeleria, libros, revistas y periodicos)",2,Distrito Federal,Contenidos,"Incendio, rayo y explosion",Agua No Atmosferica,1.0,0.0,1573.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por mayor (Comercio al por mayor de electrodomesticos menores y aparatos de linea blanca),3,Nuevo Leon,Contenidos,Todo Riesgo,Corto Circuito / Electricidad,1.0,1.0,1826.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por mayor (Comercio al por mayor de maquinaria y equipo para la industria),3,Nuevo Leon,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,19890.0,2600.0,0.0,19890.0,2210.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor de alimentos),2,Sonora,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,0.0,2600.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor en tiendas de autoservicio),1,Chihuahua,Edificio,Extension de cubierta (sin inundacion) ,Impacto De Vehiculos,1.0,0.0,1191.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor en tiendas de autoservicio),1,Tabasco,Perdidas Consecuenciales,Remocion de Escombros,Escape De Materias Inflamables O Explosivas,1.0,20000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor en tiendas departamentales),1,Distrito Federal,Edificio,"Incendio, rayo y explosion",Incendio Provocado,1.0,1826.0,156.0,0.0,1826.0,0.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor en tiendas departamentales),1,Estado de Mexico,Contenidos,Todo Riesgo,Rayo,1.0,0.0,1023.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor en tiendas departamentales),1,Sinaloa,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,42381.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor en tiendas departamentales),2,Sinaloa,Edificio,Todo Riesgo,Impacto De Vehiculos,1.0,60000.0,1643.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor en tiendas departamentales),2,Baja California,Edificio,"Incendio, rayo y explosion",Rayo,1.0,200975.0,3500.0,0.0,253550.0,52575.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor en tiendas departamentales),2,Nuevo Leon,Edificio,"Naves Aereas, Vehiculos y Humo",Agua No Atmosferica,1.0,0.0,1826.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor en tiendas departamentales),2,Puebla,Contenidos,"Incendio, rayo y explosion",Incendio Provocado,1.0,1826.0,156.0,0.0,1826.0,0.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor en tiendas departamentales),2,Sinaloa,Contenidos,Todo Riesgo,Rayo,1.0,194616.0,2000.0,0.0,385397.0,190781.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor en tiendas departamentales),3,Chihuahua,Edificio,Extension de cubierta (sin inundacion) ,Impacto De Vehiculos,1.0,0.0,1000.0,0.0,0.0,0.0,0.0
2016,Nacional,"Comercio al por menor (Comercio al por menor de productos textiles, excepto ropa)",2,Tabasco,Contenidos,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,0.0,21500.0,0.0,0.0,0.0,0.0
2016,Nacional,"Comercio al por menor (Comercio al por menor de productos textiles, excepto ropa)",2,Sinaloa,Edificio,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,138666.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor de ropa y accesorios de vestir),2,Distrito Federal,Contenidos,"Incendio, rayo y explosion",Agua No Atmosferica,1.0,0.0,1241.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor de ropa y accesorios de vestir),2,Guanajuato,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,20000.0,0.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor de ropa y accesorios de vestir),2,Sonora,Edificio,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,-51088.0,22000.0,0.0,93975.0,0.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor de calzado),1,Veracruz,Contenidos,Extension de cubierta (sin inundacion) ,Humo O Tizne,1.0,2955000.0,3216.0,0.0,0.0,0.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor de calzado),1,Distrito Federal,Perdidas Consecuenciales,Remocion de Escombros,Roturas De Tuberias O Sistemas De Agua,1.0,-1.0,0.0,0.0,43214.0,0.0,0.0
2016,Nacional,Comercio al por menor (Comercio al por menor de calzado),2,Michoacan,Contenidos,Extension de cubierta (sin inundacion) ,Impacto De Vehiculos,1.0,8261.0,1191.0,0.0,8261.0,8050.0,0.0
