Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2017,20,Oaxaca,105,Valles Centrales,84,San Agustín Etla,14,Porcino,1,Carne,20.477,76.123,33,675.833,269
2017,20,Oaxaca,105,Valles Centrales,84,San Agustín Etla,14,Porcino,3,Ganado en pie,26.718,99.323,24.1,643.943,0
2017,20,Oaxaca,105,Valles Centrales,87,San Agustín Yatareni,3,Ave,1,Carne,0.414,1.611,32.86,13.605,257
2017,20,Oaxaca,105,Valles Centrales,87,San Agustín Yatareni,3,Ave,8,Ganado en pie,0.527,2.051,24.44,12.88,0
2017,20,Oaxaca,105,Valles Centrales,87,San Agustín Yatareni,3,Ave,4,Huevo-plato,0.453,0,23.41,10.605,0
2017,20,Oaxaca,105,Valles Centrales,87,San Agustín Yatareni,4,Bovino,1,Carne,4.771,207.435,61.87,295.188,23
2017,20,Oaxaca,105,Valles Centrales,87,San Agustín Yatareni,4,Bovino,3,Ganado en pie,9.155,398.043,30.85,282.401,0
2017,20,Oaxaca,105,Valles Centrales,87,San Agustín Yatareni,4,Bovino,6,Leche,46.082,0,6.26,288.69,0
2017,20,Oaxaca,105,Valles Centrales,87,San Agustín Yatareni,6,Caprino,1,Carne,0.907,12.597,79.65,72.24,72
2017,20,Oaxaca,105,Valles Centrales,87,San Agustín Yatareni,6,Caprino,3,Ganado en pie,1.84,25.556,35.05,64.49,0
2017,20,Oaxaca,105,Valles Centrales,87,San Agustín Yatareni,10,Guajolote,1,Carne,0.074,4.111,65.16,4.822,18
2017,20,Oaxaca,105,Valles Centrales,87,San Agustín Yatareni,10,Guajolote,8,Ganado en pie,0.095,5.278,43.35,4.118,0
2017,20,Oaxaca,105,Valles Centrales,87,San Agustín Yatareni,12,Ovino,1,Carne,0.505,17.414,87.54,44.21,29
2017,20,Oaxaca,105,Valles Centrales,87,San Agustín Yatareni,12,Ovino,3,Ganado en pie,1.022,35.241,43.48,44.44,0
2017,20,Oaxaca,105,Valles Centrales,87,San Agustín Yatareni,14,Porcino,1,Carne,0.822,74.727,32.8,26.962,11
2017,20,Oaxaca,105,Valles Centrales,87,San Agustín Yatareni,14,Porcino,3,Ganado en pie,1.093,99.364,23.56,25.75,0
2017,20,Oaxaca,105,Valles Centrales,91,San Andrés Huayápam,3,Ave,1,Carne,0.562,1.579,32.62,18.331,356
2017,20,Oaxaca,105,Valles Centrales,91,San Andrés Huayápam,3,Ave,8,Ganado en pie,0.716,2.011,24.33,17.419,0
2017,20,Oaxaca,105,Valles Centrales,91,San Andrés Huayápam,3,Ave,4,Huevo-plato,0.772,0,23.39,18.057,0
2017,20,Oaxaca,105,Valles Centrales,91,San Andrés Huayápam,4,Bovino,1,Carne,3.884,215.778,62.21,241.634,18
2017,20,Oaxaca,105,Valles Centrales,91,San Andrés Huayápam,4,Bovino,3,Ganado en pie,7.308,406,31.2,227.985,0
2017,20,Oaxaca,105,Valles Centrales,91,San Andrés Huayápam,4,Bovino,6,Leche,38.554,0,6.26,241.34,0
2017,20,Oaxaca,105,Valles Centrales,91,San Andrés Huayápam,6,Caprino,1,Carne,2.524,12.62,79.59,200.88,200
2017,20,Oaxaca,105,Valles Centrales,91,San Andrés Huayápam,6,Caprino,3,Ganado en pie,5.109,25.545,35.17,179.69,0
2017,20,Oaxaca,105,Valles Centrales,91,San Andrés Huayápam,10,Guajolote,1,Carne,0.077,4.053,65.3,5.028,19
2017,20,Oaxaca,105,Valles Centrales,91,San Andrés Huayápam,10,Guajolote,8,Ganado en pie,0.099,5.211,43.46,4.303,0
2017,20,Oaxaca,105,Valles Centrales,91,San Andrés Huayápam,12,Ovino,1,Carne,1.479,17.4,87.5,129.41,85
2017,20,Oaxaca,105,Valles Centrales,91,San Andrés Huayápam,12,Ovino,3,Ganado en pie,2.979,35.047,43.6,129.88,0
2017,20,Oaxaca,105,Valles Centrales,91,San Andrés Huayápam,12,Ovino,5,Lana,1.213,0,6.52,7.91,0
2017,20,Oaxaca,105,Valles Centrales,91,San Andrés Huayápam,14,Porcino,1,Carne,1.544,73.524,33.58,51.848,21
2017,20,Oaxaca,105,Valles Centrales,91,San Andrés Huayápam,14,Porcino,3,Ganado en pie,2.041,97.19,24.51,50.025,0
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,1,Abeja,2,Cera,0.03,0,49.77,1.493,0
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,1,Abeja,7,Miel,1.133,0,37.7,42.701,0
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,3,Ave,1,Carne,1.124,1.583,32.81,36.876,710
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,3,Ave,8,Ganado en pie,1.44,2.028,24.38,35.111,0
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,3,Ave,4,Huevo-plato,0.668,0,23.49,15.691,0
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,4,Bovino,1,Carne,19.523,216.922,61.53,1201.286,90
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,4,Bovino,3,Ganado en pie,36.682,407.578,31.14,1142.156,0
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,4,Bovino,6,Leche,159.484,0,6.29,1003.07,0
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,6,Caprino,1,Carne,3.498,12.628,79.64,278.58,277
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,6,Caprino,3,Ganado en pie,7.063,25.498,35.2,248.62,0
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,10,Guajolote,1,Carne,0.087,3.955,64.95,5.651,22
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,10,Guajolote,8,Ganado en pie,0.113,5.136,43.3,4.893,0
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,12,Ovino,1,Carne,3.885,17.267,87.48,339.86,225
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,12,Ovino,3,Ganado en pie,7.937,35.276,43.6,346.05,0
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,14,Porcino,1,Carne,2.357,76.032,32.92,77.602,31
2017,20,Oaxaca,105,Valles Centrales,92,San Andrés Ixtlahuaca,14,Porcino,3,Ganado en pie,3.104,100.129,23.9,74.201,0
2017,20,Oaxaca,105,Valles Centrales,95,San Andrés Paxtlán,3,Ave,1,Carne,3.909,1.705,30.09,117.609,2293
2017,20,Oaxaca,105,Valles Centrales,95,San Andrés Paxtlán,3,Ave,8,Ganado en pie,4.94,2.154,23.04,113.808,0
2017,20,Oaxaca,105,Valles Centrales,95,San Andrés Paxtlán,3,Ave,4,Huevo-plato,4.372,0,22.01,96.228,0
2017,20,Oaxaca,105,Valles Centrales,95,San Andrés Paxtlán,4,Bovino,1,Carne,2.918,208.429,59.86,174.674,14
2017,20,Oaxaca,105,Valles Centrales,95,San Andrés Paxtlán,4,Bovino,3,Ganado en pie,5.542,395.857,30.34,168.147,0
2017,20,Oaxaca,105,Valles Centrales,95,San Andrés Paxtlán,4,Bovino,6,Leche,7.175,0,6.26,44.92,0
2017,20,Oaxaca,105,Valles Centrales,95,San Andrés Paxtlán,6,Caprino,1,Carne,5.511,16.802,76.76,423.02,328
2017,20,Oaxaca,105,Valles Centrales,95,San Andrés Paxtlán,6,Caprino,3,Ganado en pie,11.323,34.521,37.35,422.86,0
2017,20,Oaxaca,105,Valles Centrales,95,San Andrés Paxtlán,10,Guajolote,1,Carne,0.273,4.55,64.71,17.667,60
2017,20,Oaxaca,105,Valles Centrales,95,San Andrés Paxtlán,10,Guajolote,8,Ganado en pie,0.36,6,43.4,15.623,0
2017,20,Oaxaca,105,Valles Centrales,95,San Andrés Paxtlán,12,Ovino,1,Carne,3.105,17.542,75.37,234.02,177
2017,20,Oaxaca,105,Valles Centrales,95,San Andrés Paxtlán,12,Ovino,3,Ganado en pie,5.948,33.605,35.98,214.01,0
2017,20,Oaxaca,105,Valles Centrales,95,San Andrés Paxtlán,14,Porcino,1,Carne,3.418,69.755,36.78,125.714,49
2017,20,Oaxaca,105,Valles Centrales,95,San Andrés Paxtlán,14,Porcino,3,Ganado en pie,4.512,92.082,23.82,107.476,0
2017,20,Oaxaca,105,Valles Centrales,101,San Andrés Zabache,3,Ave,1,Carne,1.057,1.702,29.74,31.43,621
2017,20,Oaxaca,105,Valles Centrales,101,San Andrés Zabache,3,Ave,8,Ganado en pie,1.335,2.15,23.1,30.833,0
2017,20,Oaxaca,105,Valles Centrales,101,San Andrés Zabache,3,Ave,4,Huevo-plato,1.175,0,21.72,25.521,0
2017,20,Oaxaca,105,Valles Centrales,101,San Andrés Zabache,4,Bovino,1,Carne,5.087,203.48,59.42,302.292,25
2017,20,Oaxaca,105,Valles Centrales,101,San Andrés Zabache,4,Bovino,3,Ganado en pie,9.578,383.12,30.34,290.592,0
2017,20,Oaxaca,105,Valles Centrales,101,San Andrés Zabache,4,Bovino,6,Leche,37.67,0,6.42,241.86,0
2017,20,Oaxaca,105,Valles Centrales,101,San Andrés Zabache,6,Caprino,1,Carne,2.929,16.833,76.65,224.5,174
2017,20,Oaxaca,105,Valles Centrales,101,San Andrés Zabache,6,Caprino,3,Ganado en pie,6.021,34.603,37.26,224.32,0
2017,20,Oaxaca,105,Valles Centrales,101,San Andrés Zabache,10,Guajolote,1,Carne,0.081,4.765,64.52,5.226,17
2017,20,Oaxaca,105,Valles Centrales,101,San Andrés Zabache,10,Guajolote,8,Ganado en pie,0.106,6.235,43.58,4.619,0
2017,20,Oaxaca,105,Valles Centrales,101,San Andrés Zabache,12,Ovino,1,Carne,1.515,17.616,75.24,113.99,86
2017,20,Oaxaca,105,Valles Centrales,101,San Andrés Zabache,12,Ovino,3,Ganado en pie,2.908,33.814,36.08,104.92,0
2017,20,Oaxaca,105,Valles Centrales,101,San Andrés Zabache,14,Porcino,1,Carne,5.941,70.726,36.62,217.559,84
2017,20,Oaxaca,105,Valles Centrales,101,San Andrés Zabache,14,Porcino,3,Ganado en pie,7.755,92.321,23.96,185.81,0
2017,20,Oaxaca,105,Valles Centrales,102,San Andrés Zautla,3,Ave,1,Carne,2.478,1.63,33.08,81.983,1520
2017,20,Oaxaca,105,Valles Centrales,102,San Andrés Zautla,3,Ave,8,Ganado en pie,3.171,2.086,24.74,78.448,0
2017,20,Oaxaca,105,Valles Centrales,102,San Andrés Zautla,3,Ave,4,Huevo-plato,2.366,0,23.16,54.797,0
2017,20,Oaxaca,105,Valles Centrales,102,San Andrés Zautla,4,Bovino,1,Carne,48.096,216.649,60.96,2931.933,222
2017,20,Oaxaca,105,Valles Centrales,102,San Andrés Zautla,4,Bovino,3,Ganado en pie,90.4,407.207,30.06,2717.85,0
2017,20,Oaxaca,105,Valles Centrales,102,San Andrés Zautla,4,Bovino,6,Leche,396.252,0,6.28,2488.81,0
2017,20,Oaxaca,105,Valles Centrales,102,San Andrés Zautla,6,Caprino,1,Carne,8.154,12.642,79.64,649.4,645
2017,20,Oaxaca,105,Valles Centrales,102,San Andrés Zautla,6,Caprino,3,Ganado en pie,16.432,25.476,35.09,576.67,0
2017,20,Oaxaca,105,Valles Centrales,102,San Andrés Zautla,10,Guajolote,1,Carne,0.159,3.975,65.38,10.395,40
2017,20,Oaxaca,105,Valles Centrales,102,San Andrés Zautla,10,Guajolote,8,Ganado en pie,0.208,5.2,43.14,8.974,0
2017,20,Oaxaca,105,Valles Centrales,102,San Andrés Zautla,12,Ovino,1,Carne,7.463,17.356,85.03,634.58,430
2017,20,Oaxaca,105,Valles Centrales,102,San Andrés Zautla,12,Ovino,3,Ganado en pie,15.166,35.27,42.64,646.68,0
2017,20,Oaxaca,105,Valles Centrales,102,San Andrés Zautla,12,Ovino,5,Lana,0.72,0,6.74,4.85,0
2017,20,Oaxaca,105,Valles Centrales,102,San Andrés Zautla,14,Porcino,1,Carne,4.2,75,33.13,139.161,56
2017,20,Oaxaca,105,Valles Centrales,102,San Andrés Zautla,14,Porcino,3,Ganado en pie,5.525,98.661,24.07,132.96,0
2017,20,Oaxaca,105,Valles Centrales,103,San Antonino Castillo Velasco,3,Ave,1,Carne,0.45,1.613,32.92,14.814,279
2017,20,Oaxaca,105,Valles Centrales,103,San Antonino Castillo Velasco,3,Ave,8,Ganado en pie,0.581,2.082,24.82,14.42,0
2017,20,Oaxaca,105,Valles Centrales,103,San Antonino Castillo Velasco,3,Ave,4,Huevo-plato,0.454,0,23.39,10.619,0
2017,20,Oaxaca,105,Valles Centrales,103,San Antonino Castillo Velasco,4,Bovino,1,Carne,3.001,214.357,60.18,180.605,14
2017,20,Oaxaca,105,Valles Centrales,103,San Antonino Castillo Velasco,4,Bovino,3,Ganado en pie,5.729,409.214,30.37,174.007,0
2017,20,Oaxaca,105,Valles Centrales,103,San Antonino Castillo Velasco,4,Bovino,6,Leche,17.943,0,6.25,112.09,0
2017,20,Oaxaca,105,Valles Centrales,103,San Antonino Castillo Velasco,6,Caprino,1,Carne,0.607,12.646,79.54,48.28,48
2017,20,Oaxaca,105,Valles Centrales,103,San Antonino Castillo Velasco,6,Caprino,3,Ganado en pie,1.227,25.563,35.16,43.14,0
2017,20,Oaxaca,105,Valles Centrales,103,San Antonino Castillo Velasco,10,Guajolote,1,Carne,0.074,4.111,65.39,4.839,18
2017,20,Oaxaca,105,Valles Centrales,103,San Antonino Castillo Velasco,10,Guajolote,8,Ganado en pie,0.095,5.278,43.09,4.094,0
2017,20,Oaxaca,105,Valles Centrales,103,San Antonino Castillo Velasco,12,Ovino,1,Carne,0.317,17.611,87.51,27.74,18
2017,20,Oaxaca,105,Valles Centrales,103,San Antonino Castillo Velasco,12,Ovino,3,Ganado en pie,0.641,35.611,43.62,27.96,0
2017,20,Oaxaca,105,Valles Centrales,103,San Antonino Castillo Velasco,12,Ovino,5,Lana,0.84,0,6.57,5.52,0
2017,20,Oaxaca,105,Valles Centrales,103,San Antonino Castillo Velasco,14,Porcino,1,Carne,1.067,76.214,33.18,35.404,14
2017,20,Oaxaca,105,Valles Centrales,103,San Antonino Castillo Velasco,14,Porcino,3,Ganado en pie,1.414,101,23.65,33.448,0
2017,20,Oaxaca,105,Valles Centrales,104,San Antonino El Alto,3,Ave,1,Carne,0.994,1.596,32.69,32.494,623
2017,20,Oaxaca,105,Valles Centrales,104,San Antonino El Alto,3,Ave,8,Ganado en pie,1.275,2.047,22.29,28.426,0
2017,20,Oaxaca,105,Valles Centrales,104,San Antonino El Alto,3,Ave,4,Huevo-plato,0.884,0,23.43,20.712,0
2017,20,Oaxaca,105,Valles Centrales,104,San Antonino El Alto,4,Bovino,1,Carne,6.315,217.759,61.71,389.727,29
2017,20,Oaxaca,105,Valles Centrales,104,San Antonino El Alto,4,Bovino,3,Ganado en pie,11.88,409.655,30.88,366.879,0
2017,20,Oaxaca,105,Valles Centrales,104,San Antonino El Alto,4,Bovino,6,Leche,52.45,0,6.22,326.32,0
2017,20,Oaxaca,105,Valles Centrales,104,San Antonino El Alto,6,Caprino,1,Carne,6.916,12.62,79.61,550.57,548
2017,20,Oaxaca,105,Valles Centrales,104,San Antonino El Alto,6,Caprino,3,Ganado en pie,14.027,25.597,35.17,493.35,0
2017,20,Oaxaca,105,Valles Centrales,104,San Antonino El Alto,10,Guajolote,1,Carne,0.065,4.063,65.55,4.261,16
2017,20,Oaxaca,105,Valles Centrales,104,San Antonino El Alto,10,Guajolote,8,Ganado en pie,0.084,5.25,43.04,3.615,0
2017,20,Oaxaca,105,Valles Centrales,104,San Antonino El Alto,12,Ovino,1,Carne,4.556,17.389,87.5,398.65,262
2017,20,Oaxaca,105,Valles Centrales,104,San Antonino El Alto,12,Ovino,3,Ganado en pie,9.19,35.076,43.59,400.59,0
2017,20,Oaxaca,105,Valles Centrales,104,San Antonino El Alto,14,Porcino,1,Carne,1.946,74.846,33.85,65.87,26
2017,20,Oaxaca,105,Valles Centrales,104,San Antonino El Alto,14,Porcino,3,Ganado en pie,2.605,100.192,24.26,63.199,0
2017,20,Oaxaca,105,Valles Centrales,107,San Antonio de La Cal,3,Ave,1,Carne,0.618,1.652,32.93,20.351,374
2017,20,Oaxaca,105,Valles Centrales,107,San Antonio de La Cal,3,Ave,8,Ganado en pie,0.787,2.104,24.58,19.348,0
2017,20,Oaxaca,105,Valles Centrales,107,San Antonio de La Cal,3,Ave,4,Huevo-plato,0.631,0,23.68,14.942,0
2017,20,Oaxaca,105,Valles Centrales,107,San Antonio de La Cal,4,Bovino,1,Carne,8.191,215.553,62.75,513.979,38
2017,20,Oaxaca,105,Valles Centrales,107,San Antonio de La Cal,4,Bovino,3,Ganado en pie,15.39,405,31.04,477.736,0
2017,20,Oaxaca,105,Valles Centrales,107,San Antonio de La Cal,4,Bovino,6,Leche,66.267,0,6.23,412.52,0
2017,20,Oaxaca,105,Valles Centrales,107,San Antonio de La Cal,6,Caprino,1,Carne,0.987,12.654,79.51,78.48,78
2017,20,Oaxaca,105,Valles Centrales,107,San Antonio de La Cal,6,Caprino,3,Ganado en pie,1.993,25.551,35.13,70.02,0
2017,20,Oaxaca,105,Valles Centrales,107,San Antonio de La Cal,10,Guajolote,1,Carne,0.085,4.048,65.33,5.553,21
2017,20,Oaxaca,105,Valles Centrales,107,San Antonio de La Cal,10,Guajolote,8,Ganado en pie,0.108,5.143,43.01,4.645,0
2017,20,Oaxaca,105,Valles Centrales,107,San Antonio de La Cal,12,Ovino,1,Carne,0.596,17.529,87.63,52.23,34
2017,20,Oaxaca,105,Valles Centrales,107,San Antonio de La Cal,12,Ovino,3,Ganado en pie,1.212,35.647,43.46,52.67,0
2017,20,Oaxaca,105,Valles Centrales,107,San Antonio de La Cal,14,Porcino,1,Carne,1.141,76.067,33.43,38.144,15
2017,20,Oaxaca,105,Valles Centrales,107,San Antonio de La Cal,14,Porcino,3,Ganado en pie,1.482,98.8,24.25,35.939,0
2017,20,Oaxaca,105,Valles Centrales,108,San Antonio Huitepec,3,Ave,1,Carne,2.229,1.621,32.99,73.54,1375
2017,20,Oaxaca,105,Valles Centrales,108,San Antonio Huitepec,3,Ave,8,Ganado en pie,2.849,2.072,24.76,70.533,0
2017,20,Oaxaca,105,Valles Centrales,108,San Antonio Huitepec,3,Ave,4,Huevo-plato,1.374,0,23.48,32.262,0
2017,20,Oaxaca,105,Valles Centrales,108,San Antonio Huitepec,4,Bovino,1,Carne,57.877,215.959,61.43,3555.466,268
2017,20,Oaxaca,105,Valles Centrales,108,San Antonio Huitepec,4,Bovino,3,Ganado en pie,109.769,409.586,30.7,3369.685,0
2017,20,Oaxaca,105,Valles Centrales,108,San Antonio Huitepec,4,Bovino,6,Leche,367.774,0,6.27,2306.37,0
2017,20,Oaxaca,105,Valles Centrales,108,San Antonio Huitepec,6,Caprino,1,Carne,6.47,12.612,79.79,516.25,513
2017,20,Oaxaca,105,Valles Centrales,108,San Antonio Huitepec,6,Caprino,3,Ganado en pie,13.086,25.509,35.11,459.44,0
2017,20,Oaxaca,105,Valles Centrales,108,San Antonio Huitepec,10,Guajolote,1,Carne,0.113,4.036,65.31,7.38,28
2017,20,Oaxaca,105,Valles Centrales,108,San Antonio Huitepec,10,Guajolote,8,Ganado en pie,0.149,5.321,43.17,6.433,0
2017,20,Oaxaca,105,Valles Centrales,108,San Antonio Huitepec,12,Ovino,1,Carne,4.531,17.36,87.48,396.37,261
2017,20,Oaxaca,105,Valles Centrales,108,San Antonio Huitepec,12,Ovino,3,Ganado en pie,9.19,35.211,43.56,400.32,0
2017,20,Oaxaca,105,Valles Centrales,108,San Antonio Huitepec,12,Ovino,5,Lana,0.73,0,6.6,4.82,0
2017,20,Oaxaca,105,Valles Centrales,108,San Antonio Huitepec,14,Porcino,1,Carne,4.499,76.254,33.07,148.762,59
2017,20,Oaxaca,105,Valles Centrales,108,San Antonio Huitepec,14,Porcino,3,Ganado en pie,5.893,99.881,24.06,141.811,0
2017,20,Oaxaca,105,Valles Centrales,112,San Baltazar Chichicápam,3,Ave,1,Carne,2.449,1.587,32.63,79.91,1543
2017,20,Oaxaca,105,Valles Centrales,112,San Baltazar Chichicápam,3,Ave,8,Ganado en pie,3.137,2.033,24.34,76.353,0
2017,20,Oaxaca,105,Valles Centrales,112,San Baltazar Chichicápam,3,Ave,4,Huevo-plato,1.61,0,23.63,38.044,0
2017,20,Oaxaca,105,Valles Centrales,112,San Baltazar Chichicápam,4,Bovino,1,Carne,19.257,216.371,61.47,1183.797,89
2017,20,Oaxaca,105,Valles Centrales,112,San Baltazar Chichicápam,4,Bovino,3,Ganado en pie,36.348,408.404,30.69,1115.371,0
2017,20,Oaxaca,105,Valles Centrales,112,San Baltazar Chichicápam,4,Bovino,6,Leche,153.04,0,6.29,963.1,0
2017,20,Oaxaca,105,Valles Centrales,112,San Baltazar Chichicápam,6,Caprino,1,Carne,10.453,12.67,79.59,831.91,825
2017,20,Oaxaca,105,Valles Centrales,112,San Baltazar Chichicápam,6,Caprino,3,Ganado en pie,21.045,25.509,35.05,737.64,0
2017,20,Oaxaca,105,Valles Centrales,112,San Baltazar Chichicápam,10,Guajolote,1,Carne,0.172,4,65.3,11.232,43
2017,20,Oaxaca,105,Valles Centrales,112,San Baltazar Chichicápam,10,Guajolote,8,Ganado en pie,0.228,5.302,43.26,9.864,0
2017,20,Oaxaca,105,Valles Centrales,112,San Baltazar Chichicápam,12,Ovino,1,Carne,7.336,17.384,85.02,623.71,422
2017,20,Oaxaca,105,Valles Centrales,112,San Baltazar Chichicápam,12,Ovino,3,Ganado en pie,14.813,35.102,42.47,629.11,0
2017,20,Oaxaca,105,Valles Centrales,112,San Baltazar Chichicápam,12,Ovino,5,Lana,0.884,0,6.53,5.77,0
2017,20,Oaxaca,105,Valles Centrales,112,San Baltazar Chichicápam,14,Porcino,1,Carne,5.723,76.307,33.24,190.244,75
2017,20,Oaxaca,105,Valles Centrales,112,San Baltazar Chichicápam,14,Porcino,3,Ganado en pie,7.511,100.147,24.17,181.536,0
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,1,Abeja,2,Cera,0.147,0,49.46,7.271,0
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,1,Abeja,7,Miel,5.666,0,38.51,218.209,0
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,3,Ave,1,Carne,1.837,1.617,32.95,60.527,1136
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,3,Ave,8,Ganado en pie,2.346,2.065,24.76,58.077,0
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,3,Ave,4,Huevo-plato,1.587,0,23.53,37.342,0
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,4,Bovino,1,Carne,22.286,216.369,61.49,1370.276,103
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,4,Bovino,3,Ganado en pie,41.894,406.738,30.74,1287.664,0
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,4,Bovino,6,Leche,150.116,0,6.25,938.52,0
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,6,Caprino,1,Carne,11.136,12.712,79.68,887.37,876
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,6,Caprino,3,Ganado en pie,22.376,25.543,35.09,785.26,0
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,10,Guajolote,1,Carne,0.112,4,65.38,7.323,28
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,10,Guajolote,8,Ganado en pie,0.144,5.143,43.16,6.215,0
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,12,Ovino,1,Carne,9.73,17.406,85.04,827.44,559
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,12,Ovino,3,Ganado en pie,19.6,35.063,42.52,833.39,0
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,12,Ovino,5,Lana,1.106,0,6.71,7.42,0
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,14,Porcino,1,Carne,3.502,76.13,33.28,116.547,46
2017,20,Oaxaca,105,Valles Centrales,115,San Bartolo Coyotepec,14,Porcino,3,Ganado en pie,4.547,98.848,24.3,110.492,0
2017,20,Oaxaca,105,Valles Centrales,118,San Bartolomé Quialana,3,Ave,1,Carne,2.612,1.578,27.65,72.231,1655
2017,20,Oaxaca,105,Valles Centrales,118,San Bartolomé Quialana,3,Ave,8,Ganado en pie,3.334,2.015,20.52,68.405,0
2017,20,Oaxaca,105,Valles Centrales,118,San Bartolomé Quialana,3,Ave,4,Huevo-plato,2.737,0,18.57,50.826,0
2017,20,Oaxaca,105,Valles Centrales,118,San Bartolomé Quialana,4,Bovino,1,Carne,30.942,219.447,61.37,1898.958,141
2017,20,Oaxaca,105,Valles Centrales,118,San Bartolomé Quialana,4,Bovino,3,Ganado en pie,58.192,412.709,30.96,1801.43,0
2017,20,Oaxaca,105,Valles Centrales,118,San Bartolomé Quialana,4,Bovino,6,Leche,229.635,0,6.04,1386.42,0
2017,20,Oaxaca,105,Valles Centrales,118,San Bartolomé Quialana,6,Caprino,1,Carne,14.739,12.211,70.21,1034.77,1207
2017,20,Oaxaca,105,Valles Centrales,118,San Bartolomé Quialana,6,Caprino,3,Ganado en pie,30.734,25.463,33.57,1031.66,0
2017,20,Oaxaca,105,Valles Centrales,118,San Bartolomé Quialana,10,Guajolote,1,Carne,0.15,3.947,64.99,9.749,38
2017,20,Oaxaca,105,Valles Centrales,118,San Bartolomé Quialana,10,Guajolote,8,Ganado en pie,0.198,5.211,42.87,8.489,0
2017,20,Oaxaca,105,Valles Centrales,118,San Bartolomé Quialana,12,Ovino,1,Carne,7.94,17.261,78.61,624.16,460
2017,20,Oaxaca,105,Valles Centrales,118,San Bartolomé Quialana,12,Ovino,3,Ganado en pie,15.727,34.189,39.78,625.62,0
2017,20,Oaxaca,105,Valles Centrales,123,San Bernardo Mixtepec,3,Ave,1,Carne,1.695,1.578,32.54,55.157,1074
2017,20,Oaxaca,105,Valles Centrales,123,San Bernardo Mixtepec,3,Ave,8,Ganado en pie,2.179,2.029,24.3,52.949,0
2017,20,Oaxaca,105,Valles Centrales,123,San Bernardo Mixtepec,3,Ave,4,Huevo-plato,1.415,0,23.6,33.394,0
2017,20,Oaxaca,105,Valles Centrales,123,San Bernardo Mixtepec,4,Bovino,1,Carne,36.134,216.371,61.86,2235.266,167
2017,20,Oaxaca,105,Valles Centrales,123,San Bernardo Mixtepec,4,Bovino,3,Ganado en pie,67.761,405.754,31.02,2101.753,0
2017,20,Oaxaca,105,Valles Centrales,123,San Bernardo Mixtepec,4,Bovino,6,Leche,149.226,0,6.27,936.19,0
2017,20,Oaxaca,105,Valles Centrales,123,San Bernardo Mixtepec,6,Caprino,1,Carne,1.067,12.553,79.72,85.06,85
2017,20,Oaxaca,105,Valles Centrales,123,San Bernardo Mixtepec,6,Caprino,3,Ganado en pie,2.17,25.529,35.25,76.5,0
2017,20,Oaxaca,105,Valles Centrales,123,San Bernardo Mixtepec,10,Guajolote,1,Carne,0.111,3.964,65.34,7.253,28
2017,20,Oaxaca,105,Valles Centrales,123,San Bernardo Mixtepec,10,Guajolote,8,Ganado en pie,0.144,5.143,43.32,6.238,0
2017,20,Oaxaca,105,Valles Centrales,123,San Bernardo Mixtepec,12,Ovino,1,Carne,0.562,17.563,87.37,49.1,32
