Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2018,20,Oaxaca,105,Valles Centrales,301,San Pedro Apóstol,10,Guajolote,8,Ganado en pie,0.186,5.167,43.38,8.069,0
2018,20,Oaxaca,105,Valles Centrales,301,San Pedro Apóstol,12,Ovino,1,Carne,5.208,17.302,53.59,279.075,301
2018,20,Oaxaca,105,Valles Centrales,301,San Pedro Apóstol,12,Ovino,3,Ganado en pie,10.013,33.266,25.61,256.414,0
2018,20,Oaxaca,105,Valles Centrales,301,San Pedro Apóstol,12,Ovino,5,Lana,2.262,0,6.53,14.771,0
2018,20,Oaxaca,105,Valles Centrales,301,San Pedro Apóstol,14,Porcino,1,Carne,3.753,76.592,29.76,111.707,49
2018,20,Oaxaca,105,Valles Centrales,301,San Pedro Apóstol,14,Porcino,3,Ganado en pie,4.848,98.939,19.59,94.990,0
2018,20,Oaxaca,105,Valles Centrales,310,San Pedro Ixtlahuaca,3,Ave,1,Carne,2.049,1.585,29.91,61.294,1293
2018,20,Oaxaca,105,Valles Centrales,310,San Pedro Ixtlahuaca,3,Ave,8,Ganado en pie,2.650,2.049,21.79,57.750,0
2018,20,Oaxaca,105,Valles Centrales,310,San Pedro Ixtlahuaca,3,Ave,4,Huevo-plato,2.106,0,26.73,56.291,0
2018,20,Oaxaca,105,Valles Centrales,310,San Pedro Ixtlahuaca,4,Bovino,1,Carne,34.523,179.807,40.29,1390.998,192
2018,20,Oaxaca,105,Valles Centrales,310,San Pedro Ixtlahuaca,4,Bovino,3,Ganado en pie,63.717,331.859,20.42,1301.011,0
2018,20,Oaxaca,105,Valles Centrales,310,San Pedro Ixtlahuaca,4,Bovino,6,Leche,285.918,0,6.32,1806.609,0
2018,20,Oaxaca,105,Valles Centrales,310,San Pedro Ixtlahuaca,6,Caprino,1,Carne,7.759,17.281,44.64,346.362,449
2018,20,Oaxaca,105,Valles Centrales,310,San Pedro Ixtlahuaca,6,Caprino,3,Ganado en pie,14.841,33.053,21.83,323.956,0
2018,20,Oaxaca,105,Valles Centrales,310,San Pedro Ixtlahuaca,10,Guajolote,1,Carne,0.144,4.000,65.44,9.423,36
2018,20,Oaxaca,105,Valles Centrales,310,San Pedro Ixtlahuaca,10,Guajolote,8,Ganado en pie,0.188,5.222,43.37,8.154,0
2018,20,Oaxaca,105,Valles Centrales,310,San Pedro Ixtlahuaca,12,Ovino,1,Carne,5.013,17.346,53.56,268.498,289
2018,20,Oaxaca,105,Valles Centrales,310,San Pedro Ixtlahuaca,12,Ovino,3,Ganado en pie,9.564,33.093,25.64,245.207,0
2018,20,Oaxaca,105,Valles Centrales,310,San Pedro Ixtlahuaca,12,Ovino,5,Lana,1.945,0,6.42,12.487,0
2018,20,Oaxaca,105,Valles Centrales,310,San Pedro Ixtlahuaca,14,Porcino,1,Carne,4.330,77.321,29.74,128.793,56
2018,20,Oaxaca,105,Valles Centrales,310,San Pedro Ixtlahuaca,14,Porcino,3,Ganado en pie,5.617,100.304,19.48,109.426,0
2018,20,Oaxaca,105,Valles Centrales,315,San Pedro Mártir,3,Ave,1,Carne,1.972,1.593,29.98,59.122,1238
2018,20,Oaxaca,105,Valles Centrales,315,San Pedro Mártir,3,Ave,8,Ganado en pie,2.548,2.058,21.98,55.995,0
2018,20,Oaxaca,105,Valles Centrales,315,San Pedro Mártir,3,Ave,4,Huevo-plato,2.059,0,26.36,54.285,0
2018,20,Oaxaca,105,Valles Centrales,315,San Pedro Mártir,4,Bovino,1,Carne,3.394,178.632,40.22,136.499,19
2018,20,Oaxaca,105,Valles Centrales,315,San Pedro Mártir,4,Bovino,3,Ganado en pie,6.269,329.947,20.35,127.543,0
2018,20,Oaxaca,105,Valles Centrales,315,San Pedro Mártir,4,Bovino,6,Leche,20.164,0,6.36,128.239,0
2018,20,Oaxaca,105,Valles Centrales,315,San Pedro Mártir,6,Caprino,1,Carne,3.957,17.355,44.90,177.669,228
2018,20,Oaxaca,105,Valles Centrales,315,San Pedro Mártir,6,Caprino,3,Ganado en pie,7.539,33.066,21.74,163.924,0
2018,20,Oaxaca,105,Valles Centrales,315,San Pedro Mártir,10,Guajolote,1,Carne,0.152,4.000,65.38,9.938,38
2018,20,Oaxaca,105,Valles Centrales,315,San Pedro Mártir,10,Guajolote,8,Ganado en pie,0.200,5.263,43.32,8.664,0
2018,20,Oaxaca,105,Valles Centrales,315,San Pedro Mártir,12,Ovino,1,Carne,2.477,17.322,53.72,133.056,143
2018,20,Oaxaca,105,Valles Centrales,315,San Pedro Mártir,12,Ovino,3,Ganado en pie,4.749,33.210,25.58,121.482,0
2018,20,Oaxaca,105,Valles Centrales,315,San Pedro Mártir,12,Ovino,5,Lana,1.294,0,6.69,8.657,0
2018,20,Oaxaca,105,Valles Centrales,315,San Pedro Mártir,14,Porcino,1,Carne,3.826,76.520,29.64,113.413,50
2018,20,Oaxaca,105,Valles Centrales,315,San Pedro Mártir,14,Porcino,3,Ganado en pie,4.955,99.100,19.48,96.534,0
2018,20,Oaxaca,105,Valles Centrales,319,San Pedro Mixtepec,3,Ave,1,Carne,0.371,1.734,31.10,11.537,214
2018,20,Oaxaca,105,Valles Centrales,319,San Pedro Mixtepec,3,Ave,8,Ganado en pie,0.479,2.238,22.36,10.710,0
2018,20,Oaxaca,105,Valles Centrales,319,San Pedro Mixtepec,3,Ave,4,Huevo-plato,0.440,0,24.93,10.971,0
2018,20,Oaxaca,105,Valles Centrales,319,San Pedro Mixtepec,4,Bovino,1,Carne,6.828,189.667,60.82,415.290,36
2018,20,Oaxaca,105,Valles Centrales,319,San Pedro Mixtepec,4,Bovino,3,Ganado en pie,13.162,365.611,30.09,395.983,0
2018,20,Oaxaca,105,Valles Centrales,319,San Pedro Mixtepec,4,Bovino,6,Leche,86.248,0,6.42,553.299,0
2018,20,Oaxaca,105,Valles Centrales,319,San Pedro Mixtepec,10,Guajolote,1,Carne,0.067,4.467,67.79,4.542,15
2018,20,Oaxaca,105,Valles Centrales,319,San Pedro Mixtepec,10,Guajolote,8,Ganado en pie,0.097,6.467,43.27,4.197,0
2018,20,Oaxaca,105,Valles Centrales,319,San Pedro Mixtepec,14,Porcino,1,Carne,7.193,73.398,35.09,252.408,98
2018,20,Oaxaca,105,Valles Centrales,319,San Pedro Mixtepec,14,Porcino,3,Ganado en pie,9.468,96.612,23.61,223.514,0
2018,20,Oaxaca,105,Valles Centrales,325,San Pedro Quiatoni,3,Ave,1,Carne,8.027,1.591,27.84,223.463,5044
2018,20,Oaxaca,105,Valles Centrales,325,San Pedro Quiatoni,3,Ave,8,Ganado en pie,10.354,2.053,20.84,215.797,0
2018,20,Oaxaca,105,Valles Centrales,325,San Pedro Quiatoni,3,Ave,4,Huevo-plato,9.370,0,18.49,173.259,0
2018,20,Oaxaca,105,Valles Centrales,325,San Pedro Quiatoni,4,Bovino,1,Carne,30.944,221.029,61.20,1893.717,140
2018,20,Oaxaca,105,Valles Centrales,325,San Pedro Quiatoni,4,Bovino,3,Ganado en pie,58.687,419.193,30.78,1806.407,0
2018,20,Oaxaca,105,Valles Centrales,325,San Pedro Quiatoni,4,Bovino,6,Leche,171.676,0,6.03,1034.448,0
2018,20,Oaxaca,105,Valles Centrales,325,San Pedro Quiatoni,6,Caprino,1,Carne,1.024,12.642,78.86,80.753,81
2018,20,Oaxaca,105,Valles Centrales,325,San Pedro Quiatoni,6,Caprino,3,Ganado en pie,2.044,25.235,34.94,71.415,0
2018,20,Oaxaca,105,Valles Centrales,325,San Pedro Quiatoni,10,Guajolote,1,Carne,0.562,3.986,65.12,36.597,141
2018,20,Oaxaca,105,Valles Centrales,325,San Pedro Quiatoni,10,Guajolote,8,Ganado en pie,0.726,5.149,42.98,31.200,0
2018,20,Oaxaca,105,Valles Centrales,325,San Pedro Quiatoni,12,Ovino,1,Carne,0.857,17.140,94.17,80.707,50
2018,20,Oaxaca,105,Valles Centrales,325,San Pedro Quiatoni,12,Ovino,3,Ganado en pie,1.711,34.220,45.50,77.858,0
2018,20,Oaxaca,105,Valles Centrales,325,San Pedro Quiatoni,14,Porcino,1,Carne,87.850,68.686,32.87,2887.914,1279
2018,20,Oaxaca,105,Valles Centrales,325,San Pedro Quiatoni,14,Porcino,3,Ganado en pie,115.048,89.952,23.54,2708.642,0
2018,20,Oaxaca,105,Valles Centrales,328,San Pedro Taviche,3,Ave,1,Carne,1.216,1.598,30.01,36.493,761
2018,20,Oaxaca,105,Valles Centrales,328,San Pedro Taviche,3,Ave,8,Ganado en pie,1.566,2.058,21.95,34.381,0
2018,20,Oaxaca,105,Valles Centrales,328,San Pedro Taviche,3,Ave,4,Huevo-plato,1.262,0,26.72,33.724,0
2018,20,Oaxaca,105,Valles Centrales,328,San Pedro Taviche,4,Bovino,1,Carne,53.874,178.983,40.27,2169.550,301
2018,20,Oaxaca,105,Valles Centrales,328,San Pedro Taviche,4,Bovino,3,Ganado en pie,99.358,330.093,20.50,2036.362,0
2018,20,Oaxaca,105,Valles Centrales,328,San Pedro Taviche,4,Bovino,6,Leche,429.064,0,6.32,2710.807,0
2018,20,Oaxaca,105,Valles Centrales,328,San Pedro Taviche,6,Caprino,1,Carne,0.536,17.290,44.79,24.007,31
2018,20,Oaxaca,105,Valles Centrales,328,San Pedro Taviche,6,Caprino,3,Ganado en pie,1.025,33.065,21.76,22.299,0
2018,20,Oaxaca,105,Valles Centrales,328,San Pedro Taviche,10,Guajolote,1,Carne,0.096,4.000,65.44,6.282,24
2018,20,Oaxaca,105,Valles Centrales,328,San Pedro Taviche,10,Guajolote,8,Ganado en pie,0.121,5.042,43.30,5.239,0
2018,20,Oaxaca,105,Valles Centrales,328,San Pedro Taviche,12,Ovino,1,Carne,0.378,17.182,53.74,20.314,22
2018,20,Oaxaca,105,Valles Centrales,328,San Pedro Taviche,12,Ovino,3,Ganado en pie,0.724,32.909,25.51,18.470,0
2018,20,Oaxaca,105,Valles Centrales,328,San Pedro Taviche,14,Porcino,1,Carne,2.221,76.586,29.69,65.939,29
2018,20,Oaxaca,105,Valles Centrales,328,San Pedro Taviche,14,Porcino,3,Ganado en pie,2.867,98.862,19.43,55.717,0
2018,20,Oaxaca,105,Valles Centrales,333,San Pedro Totolápam,3,Ave,1,Carne,2.897,1.594,27.86,80.718,1817
2018,20,Oaxaca,105,Valles Centrales,333,San Pedro Totolápam,3,Ave,8,Ganado en pie,3.735,2.056,20.72,77.400,0
2018,20,Oaxaca,105,Valles Centrales,333,San Pedro Totolápam,3,Ave,4,Huevo-plato,3.237,0,18.58,60.144,0
2018,20,Oaxaca,105,Valles Centrales,333,San Pedro Totolápam,4,Bovino,1,Carne,125.375,221.511,61.28,7682.671,566
2018,20,Oaxaca,105,Valles Centrales,333,San Pedro Totolápam,4,Bovino,3,Ganado en pie,236.703,418.203,30.72,7272.172,0
2018,20,Oaxaca,105,Valles Centrales,333,San Pedro Totolápam,4,Bovino,6,Leche,820.775,0,5.97,4901.610,0
2018,20,Oaxaca,105,Valles Centrales,333,San Pedro Totolápam,6,Caprino,1,Carne,1.876,12.676,79.06,148.317,148
2018,20,Oaxaca,105,Valles Centrales,333,San Pedro Totolápam,6,Caprino,3,Ganado en pie,3.753,25.358,34.90,130.990,0
2018,20,Oaxaca,105,Valles Centrales,333,San Pedro Totolápam,10,Guajolote,1,Carne,0.140,4.000,65.21,9.129,35
2018,20,Oaxaca,105,Valles Centrales,333,San Pedro Totolápam,10,Guajolote,8,Ganado en pie,0.179,5.114,42.79,7.659,0
2018,20,Oaxaca,105,Valles Centrales,333,San Pedro Totolápam,12,Ovino,1,Carne,0.792,17.217,93.89,74.363,46
2018,20,Oaxaca,105,Valles Centrales,333,San Pedro Totolápam,12,Ovino,3,Ganado en pie,1.575,34.239,45.83,72.176,0
2018,20,Oaxaca,105,Valles Centrales,333,San Pedro Totolápam,12,Ovino,5,Lana,0.591,0,7.22,4.267,0
2018,20,Oaxaca,105,Valles Centrales,333,San Pedro Totolápam,14,Porcino,1,Carne,4.486,67.970,32.94,147.782,66
2018,20,Oaxaca,105,Valles Centrales,333,San Pedro Totolápam,14,Porcino,3,Ganado en pie,5.889,89.227,23.82,140.295,0
2018,20,Oaxaca,105,Valles Centrales,342,San Raymundo Jalpan,3,Ave,1,Carne,1.673,1.606,30.06,50.285,1042
2018,20,Oaxaca,105,Valles Centrales,342,San Raymundo Jalpan,3,Ave,8,Ganado en pie,2.148,2.061,22.16,47.607,0
2018,20,Oaxaca,105,Valles Centrales,342,San Raymundo Jalpan,3,Ave,4,Huevo-plato,1.738,0,26.51,46.079,0
2018,20,Oaxaca,105,Valles Centrales,342,San Raymundo Jalpan,4,Bovino,1,Carne,7.685,178.721,40.20,308.907,43
2018,20,Oaxaca,105,Valles Centrales,342,San Raymundo Jalpan,4,Bovino,3,Ganado en pie,14.298,332.512,20.42,292.024,0
2018,20,Oaxaca,105,Valles Centrales,342,San Raymundo Jalpan,4,Bovino,6,Leche,50.867,0,6.39,325.215,0
2018,20,Oaxaca,105,Valles Centrales,342,San Raymundo Jalpan,6,Caprino,1,Carne,4.154,17.308,44.98,186.847,240
2018,20,Oaxaca,105,Valles Centrales,342,San Raymundo Jalpan,6,Caprino,3,Ganado en pie,7.950,33.125,21.61,171.782,0
2018,20,Oaxaca,105,Valles Centrales,342,San Raymundo Jalpan,10,Guajolote,1,Carne,0.128,4.000,65.41,8.372,32
2018,20,Oaxaca,105,Valles Centrales,342,San Raymundo Jalpan,10,Guajolote,8,Ganado en pie,0.164,5.125,43.26,7.094,0
2018,20,Oaxaca,105,Valles Centrales,342,San Raymundo Jalpan,12,Ovino,1,Carne,2.731,17.285,53.55,146.253,158
2018,20,Oaxaca,105,Valles Centrales,342,San Raymundo Jalpan,12,Ovino,3,Ganado en pie,5.235,33.133,25.62,134.095,0
2018,20,Oaxaca,105,Valles Centrales,342,San Raymundo Jalpan,14,Porcino,1,Carne,3.291,76.535,29.55,97.252,43
2018,20,Oaxaca,105,Valles Centrales,342,San Raymundo Jalpan,14,Porcino,3,Ganado en pie,4.250,98.837,19.52,82.946,0
2018,20,Oaxaca,105,Valles Centrales,343,San Sebastián Abasolo,3,Ave,1,Carne,3.306,1.593,27.97,92.482,2075
2018,20,Oaxaca,105,Valles Centrales,343,San Sebastián Abasolo,3,Ave,8,Ganado en pie,4.244,2.045,20.81,88.321,0
2018,20,Oaxaca,105,Valles Centrales,343,San Sebastián Abasolo,3,Ave,4,Huevo-plato,2.394,0,18.72,44.819,0
2018,20,Oaxaca,105,Valles Centrales,343,San Sebastián Abasolo,4,Bovino,1,Carne,34.982,221.405,61.54,2152.859,158
2018,20,Oaxaca,105,Valles Centrales,343,San Sebastián Abasolo,4,Bovino,3,Ganado en pie,65.958,417.456,31.03,2046.352,0
2018,20,Oaxaca,105,Valles Centrales,343,San Sebastián Abasolo,4,Bovino,6,Leche,251.210,0,6.13,1539.796,0
2018,20,Oaxaca,105,Valles Centrales,343,San Sebastián Abasolo,6,Caprino,1,Carne,7.954,12.666,78.94,627.889,628
2018,20,Oaxaca,105,Valles Centrales,343,San Sebastián Abasolo,6,Caprino,3,Ganado en pie,15.893,25.307,34.95,555.493,0
2018,20,Oaxaca,105,Valles Centrales,343,San Sebastián Abasolo,10,Guajolote,1,Carne,0.172,4.000,65.09,11.195,43
2018,20,Oaxaca,105,Valles Centrales,343,San Sebastián Abasolo,10,Guajolote,8,Ganado en pie,0.221,5.140,42.64,9.424,0
2018,20,Oaxaca,105,Valles Centrales,343,San Sebastián Abasolo,12,Ovino,1,Carne,5.183,17.334,93.95,486.958,299
2018,20,Oaxaca,105,Valles Centrales,343,San Sebastián Abasolo,12,Ovino,3,Ganado en pie,10.229,34.211,45.67,467.177,0
2018,20,Oaxaca,105,Valles Centrales,343,San Sebastián Abasolo,14,Porcino,1,Carne,52.440,68.192,32.95,1727.662,769
2018,20,Oaxaca,105,Valles Centrales,343,San Sebastián Abasolo,14,Porcino,3,Ganado en pie,68.406,88.954,23.82,1629.737,0
2018,20,Oaxaca,105,Valles Centrales,344,San Sebastián Coatlán,1,Abeja,2,Cera,2.189,0,48.80,106.831,0
2018,20,Oaxaca,105,Valles Centrales,344,San Sebastián Coatlán,1,Abeja,7,Miel,76.448,0,41.38,3163.087,0
2018,20,Oaxaca,105,Valles Centrales,344,San Sebastián Coatlán,3,Ave,1,Carne,1.819,1.756,31.21,56.771,1036
2018,20,Oaxaca,105,Valles Centrales,344,San Sebastián Coatlán,3,Ave,8,Ganado en pie,2.340,2.259,22.40,52.417,0
2018,20,Oaxaca,105,Valles Centrales,344,San Sebastián Coatlán,3,Ave,4,Huevo-plato,2.102,0,25.24,53.057,0
2018,20,Oaxaca,105,Valles Centrales,344,San Sebastián Coatlán,4,Bovino,1,Carne,5.340,190.714,61.12,326.375,28
2018,20,Oaxaca,105,Valles Centrales,344,San Sebastián Coatlán,4,Bovino,3,Ganado en pie,10.400,371.429,30.11,313.101,0
2018,20,Oaxaca,105,Valles Centrales,344,San Sebastián Coatlán,4,Bovino,6,Leche,86.070,0,6.47,556.656,0
2018,20,Oaxaca,105,Valles Centrales,344,San Sebastián Coatlán,6,Caprino,1,Carne,0.371,16.864,85.33,31.657,22
2018,20,Oaxaca,105,Valles Centrales,344,San Sebastián Coatlán,6,Caprino,3,Ganado en pie,0.734,33.364,38.74,28.438,0
2018,20,Oaxaca,105,Valles Centrales,344,San Sebastián Coatlán,10,Guajolote,1,Carne,0.120,4.444,67.93,8.152,27
2018,20,Oaxaca,105,Valles Centrales,344,San Sebastián Coatlán,10,Guajolote,8,Ganado en pie,0.178,6.593,42.88,7.632,0
2018,20,Oaxaca,105,Valles Centrales,344,San Sebastián Coatlán,14,Porcino,1,Carne,5.893,73.663,35.18,207.320,80
2018,20,Oaxaca,105,Valles Centrales,344,San Sebastián Coatlán,14,Porcino,3,Ganado en pie,7.737,96.713,23.73,183.590,0
2018,20,Oaxaca,105,Valles Centrales,347,San Sebastián Río Hondo,3,Ave,1,Carne,3.663,1.742,31.12,113.977,2103
2018,20,Oaxaca,105,Valles Centrales,347,San Sebastián Río Hondo,3,Ave,8,Ganado en pie,4.734,2.251,22.05,104.368,0
2018,20,Oaxaca,105,Valles Centrales,347,San Sebastián Río Hondo,3,Ave,4,Huevo-plato,4.194,0,24.84,104.176,0
2018,20,Oaxaca,105,Valles Centrales,347,San Sebastián Río Hondo,4,Bovino,1,Carne,7.979,189.976,60.73,484.602,42
2018,20,Oaxaca,105,Valles Centrales,347,San Sebastián Río Hondo,4,Bovino,3,Ganado en pie,15.492,368.857,30.23,468.283,0
2018,20,Oaxaca,105,Valles Centrales,347,San Sebastián Río Hondo,4,Bovino,6,Leche,88.080,0,6.47,569.747,0
2018,20,Oaxaca,105,Valles Centrales,347,San Sebastián Río Hondo,6,Caprino,1,Carne,7.518,17.048,85.18,640.383,441
2018,20,Oaxaca,105,Valles Centrales,347,San Sebastián Río Hondo,6,Caprino,3,Ganado en pie,14.914,33.819,38.74,577.750,0
2018,20,Oaxaca,105,Valles Centrales,347,San Sebastián Río Hondo,10,Guajolote,1,Carne,0.225,4.500,67.96,15.291,50
2018,20,Oaxaca,105,Valles Centrales,347,San Sebastián Río Hondo,10,Guajolote,8,Ganado en pie,0.329,6.580,43.37,14.269,0
2018,20,Oaxaca,105,Valles Centrales,347,San Sebastián Río Hondo,12,Ovino,1,Carne,4.687,16.921,90.15,422.556,277
2018,20,Oaxaca,105,Valles Centrales,347,San Sebastián Río Hondo,12,Ovino,3,Ganado en pie,9.002,32.498,41.88,377.002,0
2018,20,Oaxaca,105,Valles Centrales,347,San Sebastián Río Hondo,12,Ovino,5,Lana,0.713,0,6.51,4.642,0
2018,20,Oaxaca,105,Valles Centrales,347,San Sebastián Río Hondo,14,Porcino,1,Carne,10.532,74.169,34.68,365.219,142
2018,20,Oaxaca,105,Valles Centrales,347,San Sebastián Río Hondo,14,Porcino,3,Ganado en pie,13.881,97.754,23.56,327.100,0
2018,20,Oaxaca,105,Valles Centrales,349,San Sebastián Teitipac,3,Ave,1,Carne,3.140,1.585,27.71,87.001,1981
2018,20,Oaxaca,105,Valles Centrales,349,San Sebastián Teitipac,3,Ave,8,Ganado en pie,4.041,2.040,20.73,83.787,0
2018,20,Oaxaca,105,Valles Centrales,349,San Sebastián Teitipac,3,Ave,4,Huevo-plato,3.298,0,18.36,60.554,0
2018,20,Oaxaca,105,Valles Centrales,349,San Sebastián Teitipac,4,Bovino,1,Carne,25.829,220.761,61.38,1585.361,117
2018,20,Oaxaca,105,Valles Centrales,349,San Sebastián Teitipac,4,Bovino,3,Ganado en pie,49.083,419.513,30.58,1501.035,0
2018,20,Oaxaca,105,Valles Centrales,349,San Sebastián Teitipac,4,Bovino,6,Leche,194.694,0,6.01,1169.499,0
2018,20,Oaxaca,105,Valles Centrales,349,San Sebastián Teitipac,6,Caprino,1,Carne,10.087,12.720,78.83,795.158,793
2018,20,Oaxaca,105,Valles Centrales,349,San Sebastián Teitipac,6,Caprino,3,Ganado en pie,20.108,25.357,34.81,700.020,0
2018,20,Oaxaca,105,Valles Centrales,349,San Sebastián Teitipac,10,Guajolote,1,Carne,0.220,4.000,65.07,14.315,55
2018,20,Oaxaca,105,Valles Centrales,349,San Sebastián Teitipac,10,Guajolote,8,Ganado en pie,0.285,5.182,42.94,12.237,0
2018,20,Oaxaca,105,Valles Centrales,349,San Sebastián Teitipac,12,Ovino,1,Carne,4.670,17.361,93.91,438.543,269
2018,20,Oaxaca,105,Valles Centrales,349,San Sebastián Teitipac,12,Ovino,3,Ganado en pie,9.200,34.201,43.88,403.698,0
2018,20,Oaxaca,105,Valles Centrales,349,San Sebastián Teitipac,14,Porcino,1,Carne,78.713,68.745,32.76,2578.846,1145
2018,20,Oaxaca,105,Valles Centrales,349,San Sebastián Teitipac,14,Porcino,3,Ganado en pie,103.878,90.723,23.51,2441.761,0
2018,20,Oaxaca,105,Valles Centrales,350,San Sebastián Tutla,3,Ave,1,Carne,1.954,1.589,30.14,58.888,1230
2018,20,Oaxaca,105,Valles Centrales,350,San Sebastián Tutla,3,Ave,8,Ganado en pie,2.537,2.063,21.90,55.571,0
2018,20,Oaxaca,105,Valles Centrales,350,San Sebastián Tutla,3,Ave,4,Huevo-plato,1.856,0,26.34,48.878,0
2018,20,Oaxaca,105,Valles Centrales,350,San Sebastián Tutla,4,Bovino,1,Carne,6.441,178.917,40.38,260.070,36
2018,20,Oaxaca,105,Valles Centrales,350,San Sebastián Tutla,4,Bovino,3,Ganado en pie,11.993,333.139,20.48,245.588,0
2018,20,Oaxaca,105,Valles Centrales,350,San Sebastián Tutla,4,Bovino,6,Leche,44.081,0,6.35,280.052,0
2018,20,Oaxaca,105,Valles Centrales,350,San Sebastián Tutla,6,Caprino,1,Carne,2.389,17.312,44.90,107.266,138
2018,20,Oaxaca,105,Valles Centrales,350,San Sebastián Tutla,6,Caprino,3,Ganado en pie,4.566,33.087,21.82,99.640,0
2018,20,Oaxaca,105,Valles Centrales,350,San Sebastián Tutla,10,Guajolote,1,Carne,0.124,4.000,65.40,8.110,31
2018,20,Oaxaca,105,Valles Centrales,350,San Sebastián Tutla,10,Guajolote,8,Ganado en pie,0.158,5.097,43.39,6.856,0
2018,20,Oaxaca,105,Valles Centrales,350,San Sebastián Tutla,12,Ovino,1,Carne,1.328,17.247,53.56,71.123,77
2018,20,Oaxaca,105,Valles Centrales,350,San Sebastián Tutla,12,Ovino,3,Ganado en pie,2.563,33.286,25.55,65.496,0
2018,20,Oaxaca,105,Valles Centrales,350,San Sebastián Tutla,12,Ovino,5,Lana,3.421,0,6.61,22.613,0
2018,20,Oaxaca,105,Valles Centrales,350,San Sebastián Tutla,14,Porcino,1,Carne,2.449,76.531,29.63,72.556,32
2018,20,Oaxaca,105,Valles Centrales,350,San Sebastián Tutla,14,Porcino,3,Ganado en pie,3.164,98.875,19.61,62.034,0
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,1,Abeja,2,Cera,0.052,0,49.56,2.577,0
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,1,Abeja,7,Miel,1.740,0,40.84,71.063,0
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,3,Ave,1,Carne,3.389,1.746,31.17,105.636,1941
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,3,Ave,8,Ganado en pie,4.382,2.258,22.23,97.402,0
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,3,Ave,4,Huevo-plato,3.931,0,25.17,98.957,0
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,4,Bovino,1,Carne,13.558,185.726,60.20,816.241,73
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,4,Bovino,3,Ganado en pie,26.354,361.014,29.17,768.807,0
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,4,Bovino,6,Leche,98.136,0,6.47,635.261,0
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,6,Caprino,1,Carne,10.979,16.969,85.26,936.070,647
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,6,Caprino,3,Ganado en pie,21.895,33.841,38.81,849.664,0
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,10,Guajolote,1,Carne,0.218,4.542,67.80,14.780,48
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,10,Guajolote,8,Ganado en pie,0.322,6.708,43.43,13.984,0
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,12,Ovino,1,Carne,5.236,16.945,90.09,471.699,309
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,12,Ovino,3,Ganado en pie,10.071,32.592,41.94,422.426,0
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,12,Ovino,5,Lana,0.795,0,6.45,5.128,0
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,14,Porcino,1,Carne,12.596,74.094,34.78,438.144,170
2018,20,Oaxaca,105,Valles Centrales,351,San Simón Almolongas,14,Porcino,3,Ganado en pie,16.593,97.606,23.75,394.047,0
2018,20,Oaxaca,105,Valles Centrales,534,San Vicente Coatlán,3,Ave,1,Carne,2.699,1.740,30.90,83.408,1551
2018,20,Oaxaca,105,Valles Centrales,534,San Vicente Coatlán,3,Ave,8,Ganado en pie,3.482,2.245,22.23,77.404,0
2018,20,Oaxaca,105,Valles Centrales,534,San Vicente Coatlán,3,Ave,4,Huevo-plato,3.463,0,25.27,87.519,0
2018,20,Oaxaca,105,Valles Centrales,534,San Vicente Coatlán,4,Bovino,1,Carne,24.110,194.435,60.09,1448.715,124
2018,20,Oaxaca,105,Valles Centrales,534,San Vicente Coatlán,4,Bovino,3,Ganado en pie,45.266,365.048,28.74,1301.084,0
2018,20,Oaxaca,105,Valles Centrales,534,San Vicente Coatlán,4,Bovino,6,Leche,145.920,0,6.41,935.064,0
2018,20,Oaxaca,105,Valles Centrales,534,San Vicente Coatlán,6,Caprino,1,Carne,0.986,16.712,85.13,83.938,59
2018,20,Oaxaca,105,Valles Centrales,534,San Vicente Coatlán,6,Caprino,3,Ganado en pie,1.994,33.797,38.60,76.971,0
2018,20,Oaxaca,105,Valles Centrales,534,San Vicente Coatlán,10,Guajolote,1,Carne,0.213,4.532,67.81,14.444,47
2018,20,Oaxaca,105,Valles Centrales,534,San Vicente Coatlán,10,Guajolote,8,Ganado en pie,0.311,6.617,43.26,13.453,0
2018,20,Oaxaca,105,Valles Centrales,534,San Vicente Coatlán,12,Ovino,1,Carne,0.516,17.200,90.37,46.629,30
